768,Kepler-60,c,Transit,3,8.9193459,0.00011,-0.00011,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.56,nul,nul,1,nul,nul,nul,nul,0.22,nul,nul,0,nul,nul,nul,nul,1,1,19h15m50.70s,288.961243,+42d15m54.0s,42.265011,nul,nul,nul,nul,nul,nul,nul,nul,5915,nul,0,0,1.11,nul,0,0,1.5,nul,0,0,nul,nul,nul,nul,nul,nul,nul
769,Kepler-60,d,Transit,3,11.9016171,0.0002,-0.0002,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.68,nul,nul,1,nul,nul,nul,nul,0.227,nul,nul,0,nul,nul,nul,nul,1,1,19h15m50.70s,288.961243,+42d15m54.0s,42.265011,nul,nul,nul,nul,nul,nul,nul,nul,5915,nul,0,0,1.11,nul,0,0,1.5,nul,0,0,nul,nul,nul,nul,nul,nul,nul
770,Kepler-61,b,Transit,1,59.87756,0.0002,-0.0002,0,nul,nul,nul,nul,0.25,nul,nul,1,89.8,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,0.192,0.012,-0.012,0,nul,nul,nul,nul,0,1,19h41m13.08s,295.304504,+42d28m31.0s,42.475288,nul,nul,nul,nul,nul,nul,nul,nul,4017,68,0,0,0.64,0.04,0,0,0.62,0.02,0,0,nul,nul,5.7,K7 V,nul,0,0
771,Kepler-62,b,Transit,5,5.714932,0.000009,-0.000009,0,0.0553,0.0005,-0.0005,0,nul,nul,nul,nul,89.2,0.4,-0.4,0,0.03,nul,nul,1,nul,nul,nul,nul,0.117,0.004,-0.004,0,nul,nul,nul,nul,0,1,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,nul,nul,0,nul,nul,nul,nul,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,nul,nul,5.2,K2 V,nul,0,0
772,Kepler-62,c,Transit,5,12.4417,0.0001,-0.0001,0,0.0929,0.0009,-0.0009,0,nul,nul,nul,nul,89.7,0.2,-0.2,0,0.013,nul,nul,1,nul,nul,nul,nul,0.048,0.003,-0.003,0,nul,nul,nul,nul,0,1,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,nul,nul,0,nul,nul,nul,nul,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,nul,nul,5.2,K2 V,nul,0,0
773,Kepler-62,d,Transit,5,18.16406,0.00002,-0.00002,0,0.12,0.001,-0.001,0,nul,nul,nul,nul,89.7,0.3,-0.3,0,0.044,nul,nul,1,nul,nul,nul,nul,0.174,0.006,-0.006,0,nul,nul,nul,nul,0,1,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,nul,nul,0,nul,nul,nul,nul,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,nul,nul,5.2,K2 V,nul,0,0
774,Kepler-62,e,Transit,5,122.3874,0.0008,-0.0008,0,0.427,0.004,-0.004,0,nul,nul,nul,nul,89.98,0.02,-0.02,0,0.113,nul,nul,1,nul,nul,nul,nul,0.144,0.004,-0.004,0,nul,nul,nul,nul,0,1,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,nul,nul,0,nul,nul,nul,nul,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,nul,nul,5.2,K2 V,nul,0,0
775,Kepler-62,f,Transit,5,267.291,0.005,-0.005,0,0.718,0.007,-0.007,0,nul,nul,nul,nul,89.9,0.03,-0.03,0,0.11,nul,nul,1,nul,nul,nul,nul,0.126,0.006,-0.006,0,nul,nul,nul,nul,0,1,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,nul,nul,0,nul,nul,nul,nul,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,nul,nul,5.2,K2 V,nul,0,0
776,Kepler-63,b,Transit,1,9.4341505,0.000001,-0.000001,0,0.08,0.002,-0.002,0,0.45,nul,nul,1,87.806,0.018,-0.019,0,0.378,nul,nul,1,nul,nul,nul,nul,0.545,0.018,-0.018,0,3,nul,nul,1,0,1,19h16m54.28s,289.226166,+49d32m53.5s,49.548203,200,15,-15,0,nul,nul,nul,nul,5576,50,0,0,0.98,0.04,0,0,0.9,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
777,PH1,b,Transit,1,138.317,0.04,-0.027,0,0.652,0.012,-0.012,0,0.0702,0.0029,-0.0039,0,90.05,0.053,-0.053,0,0.531,nul,nul,1,nul,nul,nul,nul,0.551,0.015,-0.015,0,nul,nul,nul,nul,0,1,19h52m51.63s,298.215118,+39d57m18.4s,39.955105,1000,nul,nul,nul,nul,nul,nul,nul,6407,150,0,0,1.53,0.09,0,0,1.73,0.04,0,0,nul,nul,3,F,nul,0,0
778,Kepler-65,b,Transit,3,2.15491,0.000005,-0.000005,0,0.035,0.002,-0.001,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.127,0.003,-0.003,0,nul,nul,nul,nul,0,1,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,nul,nul,nul,nul,nul,nul,nul,nul,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
779,Kepler-65,c,Transit,3,5.859944,0.000003,-0.000003,0,0.068,0.004,-0.002,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.23,0.005,-0.005,0,nul,nul,nul,nul,1,1,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,nul,nul,nul,nul,nul,nul,nul,nul,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
780,Kepler-65,d,Transit,3,8.13123,0.00002,-0.00002,0,0.084,0.006,-0.002,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.136,0.004,-0.004,0,nul,nul,nul,nul,1,1,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,nul,nul,nul,nul,nul,nul,nul,nul,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
781,Kepler-66,b,Transit,1,17.815815,0.000075,-0.000075,0,0.1352,0.0017,-0.0017,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.25,0.014,-0.014,0,nul,nul,nul,nul,0,1,19h35m55.58s,293.981567,+46d41m15.9s,46.687748,1107,90,-90,0,nul,nul,nul,nul,5962,79,0,0,1.04,0.04,0,0,0.97,0.04,0,0,nul,nul,4,G0 V,nul,0,0
782,Kepler-67,b,Transit,1,15.7259,0.00011,-0.00011,0,0.1171,0.0015,-0.0015,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.262,0.014,-0.014,0,nul,nul,nul,nul,0,1,19h36m36.80s,294.153351,+46d09m59.2s,46.166439,1107,90,-90,0,nul,nul,nul,nul,5331,63,0,0,0.86,0.03,0,0,0.78,0.03,0,0,nul,nul,4.9,G9 V,nul,0,0
783,Kepler-68,b,Transit,3,5.398763,0.000004,-0.000004,0,0.0617,0.00056,-0.00056,0,0,nul,nul,0,87.6,0.9,-0.9,0,0.026,0.007,-0.008,0,nul,nul,nul,nul,0.206,0.005,-0.008,0,3.32,0.86,-0.98,0,0,1,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,nul,nul,nul,nul,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,nul,nul,nul,nul,nul,nul,nul
784,Kepler-68,c,Transit,3,9.605085,0.000072,-0.000072,0,0.09059,0.00082,-0.00082,0,0,nul,nul,0,86.93,0.41,-0.41,0,0.015,0.008,-0.011,0,nul,nul,nul,nul,0.085,0.003,-0.004,0,28,13,-23,0,0,1,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,nul,nul,nul,nul,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,nul,nul,nul,nul,nul,nul,nul
785,Kepler-68,d,Radial Velocity,3,580,15,-15,0,1.4,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.947,0.035,-0.035,0,nul,nul,nul,nul,nul,nul,nul,nul,0,1,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,nul,nul,nul,nul,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,nul,nul,nul,nul,nul,nul,nul
786,Kepler-69,b,Transit,2,13.722341,0.000035,-0.000036,0,0.094,0.023,-0.016,0,0.16,0.17,-0.001,0,89.62,0.26,-0.45,0,nul,nul,nul,nul,nul,nul,nul,nul,0.2,0.039,-0.026,0,nul,nul,nul,nul,0,1,19h33m02.62s,293.260925,+44d52m08.0s,44.868896,nul,nul,nul,nul,nul,nul,nul,nul,5638,168,0,0,0.81,0.09,0,0,0.93,0.18,0,0,nul,nul,4.4,G4 V,nul,0,0
787,Kepler-69,c,Transit,2,242.4613,0.0059,-0.0064,0,0.64,0.15,-0.11,0,0.14,0.18,-0.1,0,89.85,0.03,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.153,0.03,-0.021,0,nul,nul,nul,nul,0,1,19h33m02.62s,293.260925,+44d52m08.0s,44.868896,nul,nul,nul,nul,nul,nul,nul,nul,5638,168,0,0,0.81,0.09,0,0,0.93,0.18,0,0,nul,nul,4.4,G4 V,nul,0,0
788,KOI-55,b,Orbital Brightness Modulation,2,0.240104,0.000004,-0.000004,0,0.006,nul,nul,0,nul,nul,nul,nul,65,nul,nul,0,0.0014,nul,nul,0,nul,nul,nul,nul,0.068,nul,nul,0,nul,nul,nul,nul,0,1,19h45m25.47s,296.35611,+41d05m33.9s,41.092754,1180,95,-95,0,nul,nul,nul,nul,27730,270,0,0,0.5,0,0,0,0.2,0.01,0,0,nul,nul,1,B,nul,nul,0
789,KOI-55,c,Orbital Brightness Modulation,2,0.342887,0.000013,-0.000013,0,0.0076,nul,nul,0,nul,nul,nul,nul,65,nul,nul,0,0.0021,nul,nul,0,nul,nul,nul,nul,0.077,nul,nul,0,nul,nul,nul,nul,0,1,19h45m25.47s,296.35611,+41d05m33.9s,41.092754,1180,95,-95,0,nul,nul,nul,nul,27730,270,0,0,0.5,0,0,0,0.2,0.01,0,0,nul,nul,1,B,nul,nul,0
790,KOI-217,b,Transit,1,3.90512,0.00005,-0.00005,0,0.0477,0.0007,-0.0007,0,0,nul,nul,0,89.8,0.2,-0.4,0,nul,nul,nul,nul,nul,nul,nul,nul,1.11,0.02,-0.02,0,nul,nul,nul,nul,0,1,19h39m27.72s,294.865509,+46d17m09.1s,46.285854,800,nul,nul,0,nul,nul,nul,nul,5545,nul,0,nul,0.95,0.05,0,nul,0.86,0.02,0,nul,nul,nul,nul,nul,nul,nul,nul
791,Kepler-74,b,Transit,1,7.340718,0.000001,-0.000001,0,0.084,0.014,-0.014,0,0.287,0.062,-0.062,0,85.55,0.96,-0.96,0,0.68,0.09,-0.09,0,nul,nul,nul,nul,1.32,0.14,-0.14,0,0.37,0.13,-0.13,0,0,1,19h32m22.21s,293.092529,+41d21m19.9s,41.355522,1330,170,-170,0,nul,nul,nul,nul,6050,110,0,0,1.4,0.14,0,0,1.51,0.14,0,0,nul,nul,3.8,F8 V,nul,0,0
792,Kepler-75,b,Transit,1,8.884924,0.000002,-0.000002,0,0.08,0.005,-0.005,0,0.569,0.01,-0.01,0,89.1,0.6,-1,0,9.9,0.5,-0.5,0,nul,nul,nul,nul,1.03,0.06,-0.06,0,11,2,-2,0,0,1,19h24m33.02s,291.137604,+36d34m38.6s,36.577385,1140,250,-160,0,nul,nul,nul,nul,5330,120,0,0,0.88,0.06,0,0,0.88,0.04,0,0,nul,nul,4.8,G8 V,nul,0,0
793,Kepler-76,b,Orbital Brightness Modulation,1,1.54492875,0.00000027,-0.00000027,0,nul,nul,nul,nul,0,nul,nul,0,78,0.2,-0.2,0,2,0.26,-0.26,0,nul,nul,nul,nul,1.25,0.08,-0.08,0,nul,nul,nul,nul,0,1,19h36m46.11s,294.192108,+39d37m08.4s,39.619003,nul,nul,nul,nul,nul,nul,nul,nul,6409,95,0,0,1.2,0.2,0,0,1.32,0.08,0,0,nul,nul,3,F,nul,0,0
794,Kepler-77,b,Transit,1,3.57878087,0.00000023,-0.00000023,0,0.04501,0.00063,-0.00063,0,0,nul,nul,0,88,0.11,-0.11,0,0.43,0.032,-0.032,0,nul,nul,nul,nul,0.96,0.016,-0.016,0,0.603,0.055,-0.055,0,0,1,19h18m25.91s,289.607971,+44d20m43.5s,44.345425,570,70,-70,0,nul,nul,nul,nul,5520,60,0,0,0.95,0.04,0,0,0.99,0.02,0,0,nul,nul,4.5,G5 V,nul,0,0
795,Kepler-78,b,Transit,1,0.355,0.0004,-0.0004,0,nul,nul,nul,nul,0,nul,nul,0,79,9,-14,0,0.006,0.001,-0.001,0,nul,nul,nul,nul,0.105,0.014,-0.008,0,5.57,3.02,-1.31,0,0,1,19h34m58.01s,293.741699,+44d26m54.0s,44.44833,nul,nul,nul,nul,nul,nul,nul,nul,5058,50,0,0,0.76,0.05,0,0,0.74,0.03,0,0,nul,nul,4,G,nul,0,0
796,Kepler-79,b,Transit,2,13.485,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.231,0.073,-0.073,0,nul,nul,nul,nul,1,1,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,nul,nul,nul,nul,nul,nul,nul,nul,6187,nul,0,0,1.1,1.63,0,0,1.1,0.35,0,0,nul,nul,nul,nul,nul,nul,nul
797,Kepler-79,c,Transit,2,27.402,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.247,0.079,-0.079,0,nul,nul,nul,nul,1,1,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,nul,nul,nul,nul,nul,nul,nul,nul,6187,nul,0,0,1.1,1.63,0,0,1.1,0.35,0,0,nul,nul,nul,nul,nul,nul,nul
798,Kepler-80,b,Transit,2,7.053,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.236,0.01,-0.01,0,nul,nul,nul,nul,1,1,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,nul,nul,nul,nul,nul,nul,nul,nul,4613,nul,0,0,0.72,0.11,0,0,0.65,0.02,0,0,nul,nul,nul,nul,nul,nul,nul
799,Kepler-80,c,Transit,2,9.522,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.249,0.012,-0.012,0,nul,nul,nul,nul,1,1,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,nul,nul,nul,nul,nul,nul,nul,nul,4613,nul,0,0,0.72,0.11,0,0,0.65,0.02,0,0,nul,nul,nul,nul,nul,nul,nul
800,Kepler-81,b,Transit,2,5.955,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.216,0.034,-0.034,0,nul,nul,nul,nul,1,1,19h34m32.87s,293.636963,+42d49m29.9s,42.82497,nul,nul,nul,nul,nul,nul,nul,nul,4500,nul,0,0,0.64,0.38,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
801,Kepler-81,c,Transit,2,12.04,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.033,-0.033,0,nul,nul,nul,nul,1,1,19h34m32.87s,293.636963,+42d49m29.9s,42.82497,nul,nul,nul,nul,nul,nul,nul,nul,4500,nul,0,0,0.64,0.38,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
802,Kepler-82,b,Transit,2,26.444,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.357,0.162,-0.162,0,nul,nul,nul,nul,1,1,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,nul,nul,nul,nul,nul,nul,nul,nul,5512,nul,0,0,0.85,1.66,0,0,0.9,0.41,0,0,nul,nul,nul,nul,nul,nul,nul
803,Kepler-82,c,Transit,2,51.538,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.477,0.218,-0.218,0,nul,nul,nul,nul,1,1,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,nul,nul,nul,nul,nul,nul,nul,nul,5512,nul,0,0,0.85,1.66,0,0,0.9,0.41,0,0,nul,nul,nul,nul,nul,nul,nul
804,Kepler-83,b,Transit,2,9.77,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.252,0.037,-0.037,0,nul,nul,nul,nul,1,1,18h48m55.80s,282.232513,+43d39m56.3s,43.665627,nul,nul,nul,nul,nul,nul,nul,nul,4648,nul,0,0,0.66,0.41,0,0,0.61,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
805,Kepler-83,c,Transit,2,20.09,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.031,-0.031,0,nul,nul,nul,nul,1,1,18h48m55.80s,282.232513,+43d39m56.3s,43.665627,nul,nul,nul,nul,nul,nul,nul,nul,4648,nul,0,0,0.66,0.41,0,0,0.61,0.03,0,0,nul,nul,nul,nul,nul,nul,nul
806,Kepler-84,b,Transit,2,8.726,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.199,0.009,-0.009,0,nul,nul,nul,nul,1,1,19h53m00.49s,298.252045,+40d29m45.9s,40.496075,nul,nul,nul,nul,nul,nul,nul,nul,5755,nul,0,0,1,0.42,0,0,1.43,0.05,0,0,nul,nul,nul,nul,nul,nul,nul
807,Kepler-84,c,Transit,2,12.883,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.01,-0.01,0,nul,nul,nul,nul,1,1,19h53m00.49s,298.252045,+40d29m45.9s,40.496075,nul,nul,nul,nul,nul,nul,nul,nul,5755,nul,0,0,1,0.42,0,0,1.43,0.05,0,0,nul,nul,nul,nul,nul,nul,nul
808,Kepler-85,b,Transit,2,8.306,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.176,0.009,-0.009,0,nul,nul,nul,nul,1,1,19h23m53.62s,290.973419,+45d17m25.1s,45.290318,nul,nul,nul,nul,nul,nul,nul,nul,5497,nul,0,0,0.92,0.4,0,0,1.24,0.05,0,0,nul,nul,nul,nul,nul,nul,nul
809,Kepler-85,c,Transit,2,12.513,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.194,0.009,-0.009,0,nul,nul,nul,nul,1,1,19h23m53.62s,290.973419,+45d17m25.1s,45.290318,nul,nul,nul,nul,nul,nul,nul,nul,5497,nul,0,0,0.92,0.4,0,0,1.24,0.05,0,0,nul,nul,nul,nul,nul,nul,nul
810,PH2,b,Transit,1,282.5255,0.001,-0.001,0,0.828,0.009,-0.009,0,0.41,0.08,-0.29,0,89.83,0.03,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.903,0.05,-0.05,0,nul,nul,nul,nul,0,1,19h19m03.26s,289.76358,+51d57m45.4s,51.962601,nul,nul,nul,nul,nul,nul,nul,nul,5629,42,0,0,0.94,0.02,0,0,1,0.05,0,0,nul,nul,nul,nul,nul,nul,nul
811,Kepler-87,b,Transit,2,114.73635,0.00015,-0.00015,0,0.481,0.026,-0.028,0,0.036,0.009,-0.009,0,89.274,0.034,-0.03,0,1.02,0.028,-0.028,0,nul,nul,nul,nul,1.204,0.049,-0.049,0,0.729,0.026,-0.026,0,0,1,19h51m40.05s,297.91687,+46d57m54.5s,46.96513,nul,nul,nul,nul,nul,nul,nul,nul,5600,50,0,0,1.1,0.05,0,0,1.82,0.04,0,0,nul,nul,nul,nul,nul,nul,nul
812,Kepler-87,c,Transit,2,191.2318,0.0015,-0.0015,0,0.676,0.037,-0.04,0,0.039,0.012,-0.012,0,89.588,0.031,-0.027,0,0.02,0.003,-0.003,0,nul,nul,nul,nul,0.548,0.026,-0.026,0,0.152,0.019,-0.019,0,0,1,19h51m40.05s,297.91687,+46d57m54.5s,46.96513,nul,nul,nul,nul,nul,nul,nul,nul,5600,50,0,0,1.1,0.05,0,0,1.82,0.04,0,0,nul,nul,nul,nul,nul,nul,nul
813,KOI-142,b,Transit,2,10.95416,0.00011,-0.00013,0,nul,nul,nul,nul,0.05593,0.00047,-0.00031,0,89.055,0.074,-0.07,0,0.027,0.008,-0.008,0,nul,nul,nul,nul,0.337,0.035,-0.032,0,0.87,0.42,-0.31,0,1,1,19h24m35.54s,291.148102,+40d40m09.9s,40.669407,339,25,-23,0,nul,nul,nul,nul,5471,50,0,0,0.96,0.04,0,0,0.88,0.03,0,0,nul,nul,4.6,G6 V,nul,0,0
814,KOI-142,c,Transit Timing Variations,2,22.3395,0.0019,-0.0017,0,0.15525,nul,nul,0,0.05628,0.0014,-0.0028,0,86.2,1.3,-1.6,0,0.626,0.029,-0.033,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,1,19h24m35.54s,291.148102,+40d40m09.9s,40.669407,339,25,-23,0,nul,nul,nul,nul,5471,50,0,0,0.96,0.04,0,0,0.88,0.03,0,0,nul,nul,4.6,G6 V,nul,0,0
815,KOI-94,b,Transit,4,3.743208,0.000015,-0.000015,0,0.05119,0.00067,-0.00067,0,0.25,0.17,-0.17,0,89.3,0.57,-0.57,0,0.033,0.014,-0.014,0,nul,nul,nul,nul,0.153,0.014,-0.014,0,10.1,5.5,-5.5,0,0,1,19h49m19.94s,297.333069,+41d53m28.0s,41.891117,nul,nul,nul,nul,nul,nul,nul,nul,6182,58,0,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul,nul,nul
816,KOI-94,c,Transit,4,10.423648,0.000016,-0.000016,0,0.1013,0.0013,-0.0013,0,0.43,0.23,-0.23,0,88.36,0.75,-0.75,0,0.049,0.018,-0.049,0,nul,nul,nul,nul,0.385,0.037,-0.037,0,0.91,0.36,-0.91,0,1,1,19h49m19.94s,297.333069,+41d53m28.0s,41.891117,nul,nul,nul,nul,nul,nul,nul,nul,6182,58,0,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul,nul,nul
817,KOI-94,d,Transit,4,22.342989,0.0000067,-0.0000067,0,0.1684,0.0022,-0.0022,0,0.022,0.038,-0.038,0,89.871,0.123,-0.123,0,0.334,0.035,-0.035,0,nul,nul,nul,nul,1.005,0.095,-0.095,0,0.363,0.101,-0.101,0,1,1,19h49m19.94s,297.333069,+41d53m28.0s,41.891117,nul,nul,nul,nul,nul,nul,nul,nul,6182,58,0,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul,nul,nul
818,KOI-94,e,Transit,4,54.32031,0.00012,-0.00012,0,0.3046,0.004,-0.004,0,0.019,0.23,-0.23,0,89.76,0.15,-0.15,0,0.11,0.057,-0.088,0,nul,nul,nul,nul,0.585,0.055,-0.055,0,0.6,0.26,-0.56,0,1,1,19h49m19.94s,297.333069,+41d53m28.0s,41.891117,nul,nul,nul,nul,nul,nul,nul,nul,6182,58,0,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul,nul,nul
819,KOI-351,b,Transit,7,7.008151,0.000019,-0.000019,0,0.074,0.016,-0.016,0,nul,nul,nul,nul,89.4,1.5,-1.5,0,nul,nul,nul,nul,nul,nul,nul,nul,0.117,0.015,-0.015,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
820,KOI-351,c,Transit,7,8.719375,0.000027,-0.000027,0,0.089,0.012,-0.012,0,nul,nul,nul,nul,89.68,0.74,-0.74,0,nul,nul,nul,nul,nul,nul,nul,nul,0.106,0.012,-0.012,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
821,KOI-351,d,Transit,7,59.73667,0.00038,-0.00038,0,0.32,0.05,-0.05,0,nul,nul,nul,nul,89.71,0.29,-0.29,0,nul,nul,nul,nul,nul,nul,nul,nul,0.256,0.027,-0.027,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
822,KOI-351,e,Transit,7,91.93913,0.00073,-0.00073,0,0.42,0.06,-0.06,0,nul,nul,nul,nul,89.79,0.19,-0.19,0,nul,nul,nul,nul,nul,nul,nul,nul,0.237,0.026,-0.026,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
823,KOI-351,f,Transit,7,124.9144,0.0019,-0.0019,0,0.48,0.09,-0.09,0,nul,nul,nul,nul,89.77,0.31,-0.31,0,nul,nul,nul,nul,nul,nul,nul,nul,0.257,0.046,-0.046,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
824,KOI-351,g,Transit,7,210.60697,0.00043,-0.00043,nul,0.71,0.08,-0.08,0,nul,nul,nul,nul,89.8,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0.723,0.071,-0.071,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
825,KOI-351,h,Transit,7,331.60059,0.00037,-0.00037,0,1.01,0.11,-0.11,0,nul,nul,nul,nul,89.6,1.3,-1.3,0,nul,nul,nul,nul,nul,nul,nul,nul,1.008,0.089,-0.089,0,nul,nul,nul,nul,0,1,18h57m44.04s,284.433502,+49d18m18.6s,49.305161,780,100,-100,0,nul,nul,nul,nul,6080,260,0,0,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul,nul,nul
826,Kepler-91,b,Transit,1,6.24658,0.000082,-0.000082,0,0.072,0.002,-0.007,0,0.066,0.013,-0.017,0,68.5,1,-1.6,0,0.88,0.17,-0.33,0,nul,nul,nul,nul,1.384,0.011,-0.054,0,0.44,0.13,-0.07,0,0,1,19h02m41.49s,285.672882,+44d07m00.2s,44.116734,1030,150,-130,0,nul,nul,nul,nul,4550,75,0,0,1.31,0.1,0,0,6.3,0.16,0,0,nul,nul,5.3,K3,nul,0,0
