# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 12 12:23:22 2014
#
# COLUMN pl_orbper:      Orbital Period (val)
# COLUMN pl_orbpererr1:  Orbital Period (upper unc)
# COLUMN pl_orbpererr2:  Orbital Period (lower unc)
# COLUMN pl_orbperlim:   Orbital Period (limit flag)
# COLUMN pl_orbeccen:    Eccentricity (val)
# COLUMN pl_orbeccenerr1: Eccentricity (upper unc)
# COLUMN pl_orbeccenerr2: Eccentricity (lower unc)
# COLUMN pl_orbeccenlim: Eccentricity (limit flag)
# COLUMN pl_orbincl:     Inclination (val)
# COLUMN pl_orbinclerr1: Inclination (upper unc)
# COLUMN pl_orbinclerr2: Inclination (lower unc)
# COLUMN pl_orbincllim:  Inclination (limit flag)
# COLUMN pl_massj:       Planet Mass [jup] (val)
# COLUMN pl_massjerr1:   Planet Mass [jup] (upper unc)
# COLUMN pl_massjerr2:   Planet Mass [jup] (lower unc)
# COLUMN pl_massjlim:    Planet Mass [jup] (limit flag)
# COLUMN pl_msinij:      Planet M*sin(i) [jup] (val)
# COLUMN pl_msinijerr1:  Planet M*sin(i) [jup] (upper unc)
# COLUMN pl_msinijerr2:  Planet M*sin(i) [jup] (lower unc)
# COLUMN pl_msinijlim:   Planet M*sin(i) [jup] (limit flag)
# COLUMN pl_radj:        Planet Radius (val)
# COLUMN pl_radjerr1:    Planet Radius (upper unc)
# COLUMN pl_radjerr2:    Planet Radius (lower unc)
# COLUMN pl_radjlim:     Planet Radius (limit flag)
# COLUMN pl_dens:        Planet Density (val)
# COLUMN pl_denserr1:    Planet Density (upper unc)
# COLUMN pl_denserr2:    Planet Density (lower unc)
# COLUMN pl_denslim:     Planet Density (limit flag)
# COLUMN st_mass:        Stellar Mass (val)
# COLUMN st_masserr:     Stellar Mass (unc)
# COLUMN st_masslim:     Stellar Mass (limit flag)
# COLUMN st_massblend:   Stellar Mass (blend flag)
# COLUMN st_rad:         Stellar Radius (val)
# COLUMN st_raderr:      Stellar Radius (unc)
# COLUMN st_radlim:      Stellar Radius (limit flag)
# COLUMN st_radblend:    Stellar Radius (blend flag)
# COLUMN st_sp:          Spectral Type (val)
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type (unc)
# COLUMN st_splim:       Spectral Type (limit flag)
# COLUMN st_spblend:     Spectral Type (blend flag)
#
rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
562,17.10000000,0.01500000,-0.01500000,0,0.010000,0.100000,-0.100000,0,,,,,,,,,0.05700,0.01500,-0.01500,0,,,,,,,,,,,,,,,,,4.70,G7 IV-V,,0,0
563,1038.10000000,4.90000000,-4.90000000,0,0.180000,0.020000,-0.020000,0,,,,,,,,,1.90000,0.06000,-0.06000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
564,4885.00000000,,,0,,,,,,,,,,,,,3.10000,,,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
565,24.34800000,0.00500000,-0.00500000,0,0.000000,,,0,,,,,,,,,0.72000,,,0,,,,,,,,,,,,,,,,,5.15,K1/2 V,,0,0
566,74.72000000,0.10000000,-0.10000000,0,0.130000,0.040000,-0.040000,0,,,,,,,,,0.05318,0.00283,-0.00283,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
567,525.80000000,9.20000000,-9.20000000,0,0.320000,0.110000,-0.110000,0,,,,,,,,,0.07552,0.01573,-0.01573,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
568,351.50000000,6.00000000,-6.00000000,0,0.149000,0.060000,-0.060000,0,,,,,,,,,2.50000,,,0,,,,,,,,,,,,,,,,,4.80,G8 IV,,0,0
569,18.20163000,0.00040000,-0.00040000,0,0.014000,0.004400,-0.004400,0,,,,,,,,,3.70000,0.30000,-0.30000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,1
570,1289.00000000,,,0,0.280000,,,0,,,,,,,,,3.00000,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
571,3638.00000000,232.00000000,-185.00000000,0,0.660000,0.180000,-0.090000,0,,,,,,,,,6.90000,3.90000,-1.10000,0,,,,,,,,,1.29,0.08,0,0,1.73,0.21,0,0,4.10,G1 V,,0,0
572,1333.00000000,15.00000000,-15.00000000,0,0.480000,0.060000,-0.060000,0,,,,,,,,,2.58000,0.16000,-0.16000,0,,,,,,,,,,,,,,,,,3.80,F8,,0,0
573,1035.70000000,13.00000000,-13.00000000,0,0.220000,0.070000,-0.070000,0,,,,,,,,,0.79000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
574,613.80000000,1.30000000,-1.40000000,0,0.040000,0.040000,-0.020000,0,,,,,,,,,1.85000,0.14000,-0.08000,0,,,,,,,,,1.44,0.09,0,0,4.30,0.09,0,0,4.80,G8 IV,,0,0
575,825.00000000,5.10000000,-3.10000000,0,0.181000,0.024000,-0.017000,0,,,,,,,,,0.89500,0.12300,-0.06300,0,,,,,,,,,1.44,0.09,0,0,4.30,0.09,0,0,4.80,G8 IV,,0,0
576,255.87000000,0.06000000,-0.06000000,0,0.435000,0.001000,-0.001000,0,,,,,,,,,17.40000,,,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
577,1383.40000000,18.40000000,-18.40000000,0,0.267000,0.021000,-0.021000,0,,,,,,,,,2.44000,,,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
578,,,,,,,,,,,,,24.09000,8.37900,-11.52100,0,,,,,,,,,,,,,,,,,,,,,4.80,G8 V,,0,0
579,1931.00000000,18.00000000,-18.00000000,0,0.131000,0.023000,-0.023000,0,,,,,,,,,4.05000,0.17000,-0.17000,0,,,,,,,,,1.02,,0,0,,,,,4.50,G5 V,,0,0
580,34.87300000,,,,0.170000,,,,,,,,,,,,0.05400,,,0,,,,,,,,,1.02,,0,0,,,,,4.50,G5 V,,0,0
581,2831.60000000,150.00000000,-150.00000000,0,0.280000,0.090000,-0.090000,0,,,,,,,,,1.68000,0.30000,-0.30000,0,,,,,,,,,1.02,,0,0,,,,,4.50,G5 V,,0,0
582,1733.00000000,74.00000000,-74.00000000,0,0.370000,0.080000,-0.080000,0,,,,,,,,,0.26600,0.03200,-0.03200,0,,,,,,,,,,,,,,,,,5.15,K1/2 V,,0,0
583,279.80000000,0.10000000,-0.10000000,0,0.270000,0.070000,-0.070000,0,,,,,,,,,1.37000,0.07000,-0.09000,0,,,,,,,,,,,,,,,,,3.70,F7 V,,0,0
584,610.00000000,13.00000000,-13.00000000,0,0.229000,0.058000,-0.058000,0,,,,,,,,,2.20000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,5.00,K0 III,,0,0
585,161.97000000,0.97000000,-0.78000000,0,0.130000,0.180000,-0.050000,0,,,,,0.56000,0.06000,-0.03000,0,,,,,,,,,,,,,0.94,0.10,0,,0.90,0.06,0,,4.50,G5 V,,0,0
586,1155.70000000,71.90000000,-37.00000000,0,0.270000,0.220000,-0.100000,0,,,,,0.73000,0.18000,-0.05000,0,,,,,,,,,,,,,0.94,0.10,0,,0.90,0.06,0,,4.50,G5 V,,0,0
587,123.00000000,1.00000000,-1.00000000,0,0.320000,0.100000,-0.100000,0,,,,,,,,,0.45000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,4.20,G1/3 (V),,0,0
588,875.50000000,5.80000000,-5.80000000,0,0.080000,0.040000,-0.040000,0,,,,,,,,,9.90000,1.70000,-1.70000,0,,,,,,,,,1.60,0.40,0,0,51.10,8.30,0,0,6.10,M1 III,,0,0
589,3.52474859,0.00000038,-0.00000038,0,0.000000,,,0,86.590,0.046,-0.046,0,0.71400,0.01700,-0.01700,0,,,,,1.380,0.017,-0.017,0,0.36200,0.00600,-0.00600,0,1.15,0.04,0,,1.16,0.01,0,,3.80,F8,,0,0
590,442.10000000,0.40000000,-0.40000000,0,0.472000,0.011000,-0.011000,0,,,,,,,,,1.23000,0.03000,-0.03000,0,,,,,,,,,,,,,,,,,4.90,G8/K0 V,,0,0
591,354.80000000,1.10000000,-1.10000000,0,0.094000,0.052000,-0.052000,0,,,,,1.90000,,,0,,,,,,,,,,,,,1.68,0.18,0,,5.10,0.40,0,,5.00,K0,,0,0
592,2.24571500,0.00002800,-0.00002800,0,0.000000,,,0,,,,,,,,,0.45000,,,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
593,373.30000000,3.40000000,-3.40000000,0,0.111000,0.060000,-0.060000,0,,,,,,,,,2.30000,0.40000,-0.40000,0,,,,,,,,,,,,,,,,,4.80,G8 IV,,0,0
594,951.00000000,42.00000000,-42.00000000,0,0.450000,0.040000,-0.040000,0,,,,,,,,,4.50000,,,0,,,,,,,,,,,,,,,,,4.05,G0/1 V,,0,0
595,7.28250000,,,,0.340000,,,,,,,,,,,,0.00870,,,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
596,10.86600000,,,,0.380000,,,,,,,,,,,,0.00970,,,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
597,191.99000000,,,,0.150000,,,,,,,,,,,,0.10100,,,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
598,2277.00000000,,,,0.190000,,,,,,,,,,,,0.24600,,,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
599,3.93000000,,,0,,,,,,,,,,,,,0.01700,,,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
600,567.00000000,,,0,,,,,,,,,,,,,0.33000,,,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
601,1311.00000000,49.00000000,-49.00000000,0,0.070000,0.078000,-0.078000,0,,,,,,,,,1.26000,0.13000,-0.13000,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
602,1294.00000000,,,0,0.340000,,,0,,,,,,,,,2.10000,,,0,,,,,,,,,,,,,,,,,4.25,G2/3 IV,,0,0
603,118.45000000,0.55000000,-0.55000000,0,0.370000,0.060000,-0.060000,0,,,,,,,,,0.65000,,,0,,,,,,,,,,,,,,,,,5.00,K0 V,,0,0
604,7.12681600,0.00003900,-0.00003900,0,0.126700,0.005200,-0.005200,0,,,,,,,,,1.39000,0.11000,-0.11000,0,,,,,,,,,,,,,,,,,4.80,G8 IV/V,,0,1
605,4270.00000000,220.00000000,-220.00000000,0,0.517000,0.033000,-0.033000,0,,,,,,,,,2.60000,0.15000,-0.15000,0,,,,,,,,,,,,,,,,,4.80,G8 IV/V,,0,1
606,1319.00000000,4.00000000,-4.00000000,0,0.400000,0.050000,-0.050000,0,,,,,,,,,13.00000,0.80000,-0.80000,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
607,225.70000000,0.40000000,-0.40000000,0,0.300000,0.100000,-0.100000,0,,,,,,,,,0.21000,0.02000,-0.02000,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
608,5501.00000000,130.00000000,-119.00000000,0,0.770000,0.003000,-0.003000,0,,,,,,,,,10.39000,0.09000,-0.09000,0,,,,,,,,,1.05,0.02,0,0,1.91,0.03,0,0,4.80,G8 V,,0,0
609,2093.30000000,32.70000000,-32.70000000,0,0.400000,0.090000,-0.090000,0,,,,,1.00000,,,0,,,,,,,,,,,,,1.00,0.10,0,,2.90,0.40,0,,,,,,
610,3.83350000,0.00130000,-0.00130000,0,0.000000,,,0,,,,,,,,,0.06000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
611,672.10000000,3.70000000,-3.70000000,0,0.140000,0.050000,-0.050000,0,,,,,,,,,11.10000,1.80000,-1.80000,0,,,,,,,,,1.20,0.30,0,0,49.70,9.50,0,0,6.20,M2 III,,0,0
612,2209.00000000,103.00000000,-81.00000000,0,0.160000,0.100000,-0.070000,0,,,,,,,,,1.06000,0.09000,-0.09000,0,,,,,,,,,1.04,0.03,0,0,1.07,0.04,0,0,4.30,G3 V,,0,0
613,3724.70000000,463.00000000,-463.00000000,0,0.510000,0.100000,-0.100000,0,,,,,,,,,1.45000,0.30000,-0.30000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
614,456.10000000,7.70000000,-5.80000000,0,0.080000,0.170000,-0.050000,0,,,,,,,,,3.09000,0.79000,-0.79000,0,,,,,,,,,,,,,,,,,3.70,F7 V,,0,0
615,3999.00000000,469.00000000,-541.00000000,0,0.160000,0.270000,-0.220000,0,,,,,,,,,1.90000,0.67000,-0.53000,0,,,,,,,,,1.13,0.11,0,0,1.67,0.07,0,0,4.20,G2 V,,0,0
616,572.38000000,0.61000000,-0.61000000,0,0.725000,0.012000,-0.012000,0,,,,,,,,,7.75000,0.65000,-0.65000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
617,26.73000000,0.02000000,-0.02000000,0,0.050000,0.030000,-0.030000,0,,,,,,,,,0.71000,,,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
618,141.60000000,2.80000000,-2.80000000,0,0.100000,0.080000,-0.080000,0,,,,,,,,,1.08000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
619,192.00000000,0.22000000,-0.22000000,0,0.050000,0.030000,-0.030000,0,,,,,,,,,6.57500,,,0,,,,,,,,,1.50,0.30,0,0,10.90,0.60,0,0,5.50,K5,,0,0
620,501.75000000,2.33000000,-2.33000000,0,0.150000,0.020000,-0.020000,0,,,,,,,,,6.90000,,,0,,,,,,,,,,,,,,,,,,,,,
621,745.70000000,,,,0.400000,,,,,,,,,,,,5.30000,,,0,,,,,,,,,,,,,,,,,5.20,K2,,0,0
622,2443.00000000,,,0,,,,,,,,,,,,,2.54000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
623,8.78360000,0.00540000,-0.00540000,0,0.000000,,,0,,,,,,,,,0.02650,,,0,,,,,,,,,,,,,,,,,6.20,M2,,0,0
624,3.36900000,0.00400000,-0.00400000,0,0.000000,,,0,,,,,,,,,0.76000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
625,345.72000000,5.37000000,-5.37000000,0,0.520000,0.080000,-0.080000,0,,,,,,,,,1.42000,,,0,,,,,,,,,,,,,,,,,,,,,
626,9017.80000000,3180.70000000,-3180.70000000,0,0.140000,0.100000,-0.100000,0,,,,,15.04000,10.55000,-10.55000,0,,,,,,,,,,,,,,,,,,,,,,,,,
627,57.00000000,,,0,,,,,,,,,,,,,0.47000,,,0,,,,,,,,,,,,,,,,,,,,,
628,16.20000000,0.30000000,-0.30000000,0,0.250000,0.050000,-0.050000,0,,,,,,,,,1.25000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,,,,,
629,6.67385500,0.00001900,-0.00001900,0,0.142700,0.000940,-0.000940,0,,,,,,,,,3.88000,0.32000,-0.32000,0,,,,,,,,,,,,,,,,,,,,,
630,147.73000000,0.06500000,-0.06500000,0,0.164000,0.012000,-0.012000,0,,,,,,,,,1.28000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,,,,,
631,952.00000000,15.00000000,-15.00000000,0,0.173000,0.037000,-0.037000,0,,,,,,,,,0.57000,0.05200,-0.05200,0,,,,,,,,,,,,,,,,,,,,,
632,41.39700000,0.01600000,-0.01600000,0,0.314000,0.086000,-0.086000,0,,,,,,,,,0.29800,0.02500,-0.02500,0,,,,,,,,,,,,,,,,,6.40,M4,,0,0
633,8.13520000,,,,0.187000,,,,,,,,,,,,0.03600,,,0,,,,,,,,,,,,,,,,,5.40,K4 V,,0,0
634,32.03000000,,,,0.050000,,,,,,,,,,,,0.41000,,,0,,,,,,,,,,,,,,,,,5.40,K4 V,,0,0
635,431.70000000,,,,0.270000,,,,,,,,,,,,0.52700,,,0,,,,,,,,,,,,,,,,,5.40,K4 V,,0,0
636,,,,,,,,,,,,,6.28536,,,0,,,,,1.220,,,0,,,,,,,,,,,,,6.05,M0.5,,0,0
637,124.60000000,,,0,0.230000,,,0,,,,,,,,,9.18000,,,0,,,,,,,,,1.54,0.05,0,0,,,,,4.80,G8,,0,0
638,17337.50000000,15512.50000000,-15512.50000000,0,0.715000,0.245000,-0.245000,0,,,,,,,,,9.00000,6.00000,-6.00000,0,,,,,,,,,,,,,,,,,5.70,K7 V k,,0,0
639,511.09800000,0.08900000,-0.08900000,0,0.712400,0.003900,-0.003900,0,,,,,,,,,8.82000,0.72000,-0.72000,0,,,,,,,,,,,,,,,,,5.20,K2 III,,0,0
640,,,,,,,,,,,,,23.04000,4.00000,-4.00000,0,,,,,,,,,,,,,,,,,,,,,1.90,B9 V,,0,0
641,111.70000000,0.70000000,-0.70000000,0,0.290000,0.020000,-0.020000,0,,,,,,,,,2.10000,,,0,,,,,,,,,,,,,,,,,6.30,M3 V,,0,0
642,5.05050000,0.00150000,-0.00150000,0,0.024000,0.014000,-0.014000,0,,,,,,,,,1.06800,0.03800,-0.03800,0,,,,,,,,,0.95,0.03,0,0,1.00,0.04,0,0,4.50,G5 V,,0,0
643,311.28800000,2.10000000,-2.10000000,0,0.240000,0.070000,-0.070000,0,,,,,,,,,1.94000,0.18000,-0.18000,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
644,170000.00000000,,,0,,,,,,,,,7.00000,4.00000,-2.00000,0,,,,,1.200,0.100,-0.100,0,,,,,,,,,,,,,3.02,F0+ V ({lambda} Boo)...,,0,0
645,69000.00000000,,,0,,,,,,,,,10.00000,3.00000,-3.00000,0,,,,,1.200,0.100,0.000,0,,,,,,,,,,,,,3.02,F0+ V ({lambda} Boo)...,,0,0
646,37000.00000000,,,0,,,,,,,,,10.00000,3.00000,-3.00000,0,,,,,1.200,0.100,0.000,0,,,,,,,,,,,,,3.02,F0+ V ({lambda} Boo)...,,0,0
647,18000.00000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,F0+ V ({lambda} Boo)...,,0,0
648,1.21751400,0.00001500,-0.00001500,0,0.009900,0.010000,-0.006900,0,87.800,1.300,-1.900,0,27.23000,0.50000,-0.48000,0,,,,,1.110,0.032,-0.022,0,24.70000,1.40000,-1.90000,0,1.32,0.03,0,,1.46,0.04,0,,,,,,
649,4.11379120,0.00001000,-0.00000990,0,0.000000,,,0,88.600,1.000,-1.400,0,1.52200,0.07800,-0.07700,0,,,,,1.286,0.065,-0.047,0,,,,,1.31,0.03,0,,1.83,0.07,0,,3.80,F8,,0,1
650,2.70339040,0.00000990,-0.00001000,0,0.000000,,,0,84.230,0.650,-0.580,0,1.47700,0.06600,-0.06400,0,1.47000,0.06500,-0.06400,0,1.345,0.072,-0.072,0,0.75000,0.12000,-0.10000,0,1.28,0.06,0,0,1.47,0.07,0,0,,,,,
651,7.84570000,0.00020000,-0.00020000,0,0.220000,0.120000,-0.100000,0,88.810,0.790,-0.910,0,0.43000,0.04500,-0.04600,0,,,,,1.193,0.130,-0.077,0,0.31100,0.06900,-0.07600,0,1.08,0.04,0,0,1.58,0.16,0,0,3.80,F8,,0,0
652,2.47063000,0.00001000,-0.00001000,0,0.000000,,,0,83.620,0.140,-0.140,0,1.19900,0.05200,-0.05200,0,,,,,1.272,0.041,-0.041,0,0.77000,0.09000,-0.09000,0,0.98,0.06,0,,1.00,0.03,0,,4.00,G0 V,,0,0
653,2.20473700,0.00001700,-0.00001700,0,0.000000,,,0,83.111,0.030,-0.030,0,1.77600,0.07700,-0.07700,0,,,,,1.342,0.068,-0.068,0,,,,,1.47,0.08,0,,1.84,0.23,0,,,,,,
654,4.88781620,0.00000710,-0.00000710,0,0.198000,0.046000,-0.046000,0,88.500,0.600,-0.600,0,0.08100,0.00900,-0.00900,0,,,,,0.422,0.014,-0.014,0,1.33000,0.20000,-0.20000,0,0.81,0.02,0,0,0.75,0.02,0,0,5.40,K4,,0,0
655,3.21346000,0.00022000,-0.00022000,0,0.000000,,,0,89.760,0.240,-2.050,0,0.07700,0.01200,-0.01200,0,,,,,0.357,0.019,-0.019,0,1.91000,0.36000,-0.47000,0,1.22,0.05,0,0,1.49,0.07,0,0,,,,,
656,3.54846000,0.00003200,-0.00003200,0,0.024000,,,1,86.300,0.500,-0.500,0,2.11400,0.05600,-0.05900,0,,,,,1.431,0.041,-0.052,0,0.89400,0.07900,-0.07900,0,1.37,0.04,0,0,1.79,0.04,0,0,,,,,
657,3.23472300,0.00001700,-0.00001700,0,0.000000,,,0,86.800,0.300,-0.300,0,0.66900,0.02500,-0.03000,0,,,,,1.323,0.026,-0.029,0,0.35200,0.01800,-0.02200,0,1.21,0.04,0,0,1.39,0.02,0,0,,,,,
658,4.88552500,0.00004000,-0.00004000,0,0.000000,,,0,86.500,0.400,-0.400,0,0.43300,0.04000,-0.04100,0,,,,,1.478,0.050,-0.051,0,0.16600,0.01900,-0.02000,0,1.35,0.07,0,0,1.84,0.05,0,0,,,,,
659,3.52254000,0.00003000,-0.00005000,0,0.000000,,,0,84.070,0.330,-0.330,0,0.60300,0.13000,-0.19000,0,,,,,1.419,0.056,-0.058,0,0.26100,0.07100,-0.07100,0,1.21,0.07,0,0,1.49,0.05,0,0,,,,,
660,19.24000000,,,0,0.150000,,,0,,,,,0.25200,0.01300,-0.01300,0,,,,,0.842,0.069,-0.069,0,0.52400,0.13200,-0.13200,0,1.07,0.05,0,0,1.02,0.05,0,0,,,,,
661,38.91000000,,,0,0.130000,,,0,,,,,0.17100,0.01300,-0.01300,0,,,,,0.823,0.067,-0.067,0,0.38300,0.09800,-0.09800,0,1.07,0.05,0,0,1.02,0.05,0,0,,,,,
662,1.59285100,0.00004500,-0.00004500,0,,,,,,,,,,,,,,,,,0.146,0.017,-0.012,0,,,,,1.07,0.05,0,0,1.02,0.05,0,0,,,,,
663,0.83749500,0.00000400,-0.00000500,0,0.000000,,,0,84.400,1.100,-1.600,0,0.01400,0.00400,-0.00400,0,,,,,0.126,0.003,-0.003,0,8.80000,2.10000,-2.90000,0,0.90,0.06,0,0,1.06,0.02,0,0,,,,,
664,45.29485000,0.00065000,-0.00076000,0,0.000000,,,0,89.650,0.090,-0.120,0,0.06300,,,1,,,,,0.199,0.005,-0.005,0,10.00000,,,1,0.90,0.06,0,0,1.06,0.02,0,0,,,,,
665,10.30390000,0.00060000,-0.00100000,0,0.045000,0.068000,-0.042000,0,89.640,0.360,-0.180,0,0.00600,0.00400,-0.00300,0,,,,,0.161,0.003,-0.004,0,1.72000,1.25000,-0.91000,0,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
666,13.02410000,0.00130000,-0.00080000,0,0.026000,0.063000,-0.013000,0,89.590,0.410,-0.160,0,0.00900,0.00900,-0.00500,0,,,,,0.256,0.004,-0.005,0,0.66000,0.66000,-0.35000,0,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
667,22.68450000,0.00090000,-0.00090000,0,0.004000,0.007000,-0.002000,0,89.670,0.130,-0.160,0,0.02300,0.00300,-0.00500,0,,,,,0.278,0.005,-0.006,0,1.28000,0.14000,-0.27000,0,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
668,31.99960000,0.00080000,-0.00120000,0,0.012000,0.006000,-0.006000,0,88.890,0.020,-0.020,0,0.02500,0.00500,-0.00700,0,,,,,0.374,0.006,-0.008,0,0.58000,0.11000,-0.16000,0,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
669,46.68880000,0.00270000,-0.00320000,0,0.013000,0.011000,-0.009000,0,89.470,0.040,-0.040,0,0.00600,0.00300,-0.00300,0,,,,,0.222,0.004,-0.006,0,0.69000,0.29000,-0.32000,0,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
670,118.38070000,0.00100000,-0.00060000,0,0.150000,,,1,89.870,0.050,-0.060,0,0.07900,,,1,,,,,0.297,0.005,-0.007,0,4.00000,,,1,0.95,0.10,0,0,1.10,0.10,0,0,,,,,
671,4.43796370,0.00000020,-0.00000020,0,0.010000,,,1,88.760,0.080,-0.080,0,0.43100,0.04100,-0.04000,0,,,,,1.695,0.028,-0.032,0,0.11100,0.01100,-0.00900,0,1.17,0.05,0,0,1.48,0.03,0,0,,,,,
672,1.76358920,0.00000140,-0.00000140,0,,,,,,,,,,,,,,,,,1.830,,,0,,,,,2.05,,0,0,1.76,0.01,0,0,,,,,
673,6.79012300,0.00000430,-0.00000430,0,0.035000,0.020000,-0.020000,0,90.000,0.000,-2.800,0,8.40000,0.35000,-0.34000,0,,,,,1.136,0.073,-0.054,0,7.10000,1.10000,-1.10000,0,1.51,0.04,0,0,2.05,0.11,0,0,,,,,
674,4.94278200,0.00000130,-0.00000130,0,0.060000,,,0,87.440,0.180,-0.200,0,0.66000,0.08000,-0.09000,0,,,,,0.960,0.060,-0.070,0,0.93000,0.18000,-0.22000,0,1.02,0.04,0,0,0.99,0.06,0,0,,,,,
675,228.77600000,0.02000000,-0.03700000,0,0.006900,0.001000,-0.001500,0,90.032,0.002,-0.002,0,0.33300,0.01600,-0.01600,0,,,,,0.754,0.003,-0.003,0,0.96400,0.04700,-0.04600,0,0.69,0.00,0,0,0.65,0.00,0,0,,,,,
676,1.48571080,0.00000020,-0.00000020,0,0.011000,,,1,87.200,0.150,-0.150,0,2.45000,0.11000,-0.11000,0,,,,,1.310,0.020,-0.020,0,1.35000,0.08000,-0.08000,0,1.16,0.06,0,0,1.05,0.03,0,0,4.20,G2 V,,0,0
677,3.50472500,0.00002800,-0.00002800,0,0.000000,,,0,,,,,0.02200,0.01100,-0.01100,0,,,,,0.178,0.009,-0.009,0,4.90000,2.40000,-2.40000,0,0.97,0.04,0,0,1.11,0.05,0,0,,,,,
678,7.64159000,0.00003000,-0.00003000,0,0.000000,,,0,87.680,0.220,-0.220,0,0.05400,0.00600,-0.00600,0,,,,,0.490,0.023,-0.023,0,0.59000,0.07000,-0.07000,0,0.97,0.04,0,0,1.11,0.05,0,0,,,,,
679,14.85888000,0.00004000,-0.00004000,0,0.000000,,,0,88.070,0.100,-0.100,0,0.05200,0.00400,-0.00400,0,,,,,0.623,0.029,-0.029,0,0.27000,0.03000,-0.03000,0,0.97,0.04,0,0,1.11,0.05,0,0,,,,,
680,9.28699440,0.00000880,-0.00000880,0,0.000000,,,0,89.940,0.060,-0.440,0,0.06400,,,1,,,,,0.197,0.004,-0.004,0,10.40000,,,1,0.94,0.04,0,0,0.85,0.02,0,0,,,,,
681,160.00000000,,,1,,,,,,,,,6.00000,,,1,,,,,,,,,,,,,0.94,0.04,0,0,0.85,0.02,0,0,,,,,
682,3.69612190,0.00000430,-0.00000640,0,0.320000,,,1,86.500,0.360,-0.310,0,0.02700,0.00700,-0.00700,0,,,,,0.170,0.011,-0.019,0,6.50000,2.00000,-2.70000,0,0.91,0.04,0,0,0.94,0.06,0,0,,,,,
683,10.85409200,0.00001300,-0.00001300,0,0.400000,,,1,88.390,0.160,-0.140,0,0.05100,0.01000,-0.01200,0,,,,,0.274,0.018,-0.028,0,2.91000,0.85000,-1.08000,0,0.91,0.04,0,0,0.94,0.06,0,0,,,,,
684,77.61184000,0.00015000,-0.00037000,0,0.600000,,,1,89.570,0.043,-0.048,0,0.06300,,,1,,,,,0.245,0.015,-0.027,0,4.07000,,,1,0.91,0.04,0,0,0.94,0.06,0,0,,,,,
