rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
94,4.2568,0.000005,-0.000005,0,0,nul,nul,0,85.9,0.8,-0.8,0,21.66,1,-1,0,nul,nul,nul,nul,1.01,0.07,-0.07,0,26.4,5.6,-5.6,0,1.37,0.09,0,0,1.56,0.09,0,0,3.3,F3 V,nul,0,0
95,9.20205,0.00037,-0.00037,0,0,0.1,-0.1,0,90,0,-0.085,0,0.72,0.08,-0.08,0,nul,nul,nul,nul,1.19,0.06,-0.05,0,0.525,0.15,-0.15,0,1.16,0.03,0,0,1.17,0.01,0,0,nul,nul,nul,nul,nul
96,4.0378962,0.0000019,-0.0000019,0,0.09,0.09,-0.04,0,85.83,0.99,-1.38,0,0.467,0.047,-0.024,0,nul,nul,nul,nul,1.388,0.046,-0.047,0,0.217,0.031,-0.025,0,1,0.02,0,0,1.19,0.04,0,0,3.9,F9 V,nul,0,0
97,8.886593,0.000004,-0.000004,0,0.1,nul,nul,1,89.07,0.3,-0.3,0,2.96,0.34,-0.34,0,nul,nul,nul,nul,1.166,0.035,-0.035,0,2.32,0.31,-0.31,0,1.05,0.05,0,0,1.02,0.03,0,0,3.9,F9 V,nul,0,0
98,0.853585,0.000024,-0.000024,0,0,nul,nul,0,80.1,0.3,-0.3,0,0.015,0.003,-0.003,0,nul,nul,nul,nul,0.15,0.008,-0.008,0,5.6,1.3,-1.3,0,0.93,0.03,0,0,0.87,0.04,0,0,4.9,G9 V,nul,0,0
99,3.698,0.003,-0.003,0,0,nul,nul,0,nul,nul,nul,nul,0.026,0.003,-0.003,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.93,0.03,0,0,0.87,0.04,0,0,4.9,G9 V,nul,0,0
100,6.21229,0.00003,-0.00003,0,0,nul,nul,0,88.4,0.1,-0.1,0,0.22,0.03,-0.03,0,nul,nul,nul,nul,0.57,0.02,-0.02,0,1.6,0.1,-0.1,0,0.88,0.04,0,0,0.77,0.02,0,0,5.1,K1 V,nul,0,0
101,95.2738,0.0014,-0.0014,0,0.11,0.04,-0.04,0,89.99,0.01,-0.04,0,0.84,0.07,-0.07,0,nul,nul,nul,nul,1.05,0.04,-0.04,0,0.9,0.13,-0.13,0,0.99,0.04,0,0,0.94,0.04,0,0,4.3,G3 V,nul,0,0
102,13.2406,0.0002,-0.0002,0,0.53,0.04,-0.04,0,88.55,0.2,-0.2,0,2.75,0.16,-0.16,0,nul,nul,nul,nul,0.97,0.07,-0.07,0,3.7,0.83,-0.83,0,0.89,0.05,0,0,0.79,0.05,0,0,5.1,K1 V,nul,0,0
103,2.99433,0.000011,-0.000011,0,0,nul,nul,0,83.17,0.15,-0.15,0,2.33,0.34,-0.34,0,nul,nul,nul,nul,1.43,0.03,-0.03,0,0.99,0.15,-0.15,0,1.27,0.05,0,0,1.37,0.03,0,0,3.6,F6 V,nul,0,0
104,2.828042,0.000013,-0.000013,0,0.07,0.063,-0.042,0,85.48,0.72,-0.77,0,0.917,0.07,-0.065,0,nul,nul,nul,nul,1.44,0.13,-0.13,0,0.411,0.129,-0.094,0,1.08,0.08,0,0,1.12,0.1,0,0,nul,nul,nul,nul,nul
105,4.03519,0.00003,-0.00003,0,0,nul,nul,0,88.02,0.34,-0.36,0,1.308,0.066,-0.066,0,nul,nul,nul,nul,0.885,0.014,-0.014,0,2.34,0.23,-0.23,0,1.09,0.02,0,0,1.01,0.03,0,0,4,G0 V,nul,0,0
106,1.51214,0.00013,-0.00013,0,0,nul,nul,0,79.6,0.8,-0.8,0,7.6,0.6,-0.6,0,nul,nul,nul,nul,1.09,0.07,-0.07,0,7.3,1.5,-1.5,0,1.13,0.09,0,0,1.21,0.08,0,0,3.9,F9 V,nul,0,0
107,5.35227,0.0002,-0.0002,0,0.33,0.09,-0.1,0,85.01,0.94,-1.2,0,0.535,0.085,-0.083,0,nul,nul,nul,nul,1.17,0.16,-0.14,0,0.44,0.21,-0.14,0,1.1,0.08,0,0,1.19,0.14,0,0,4.5,G5 V,nul,0,0
108,3.7681,0.0003,-0.0003,0,0,nul,nul,0,88.34,1.54,-1.54,0,2.43,0.3,-0.3,0,nul,nul,nul,nul,1.02,0.07,-0.07,0,2.82,0.38,-0.38,0,1.04,0.1,0,0,1.59,0.07,0,0,4.2,G2 V,nul,0,0
109,1.9000693,0.0000028,-0.0000028,0,0.08,nul,nul,1,86.5,1.4,-0.9,0,3.47,0.38,-0.38,0,nul,nul,nul,nul,1.31,0.18,-0.18,0,2.2,0.8,-0.8,0,0.95,0.15,0,0,1,0.13,0,0,4.9,G9 V,nul,0,0
110,3.89713,0.00002,-0.00002,0,0.047,0.045,-0.045,0,88,0.7,-0.7,0,1.11,0.06,-0.06,0,nul,nul,nul,nul,1.29,0.03,-0.03,0,0.71,0.06,-0.06,0,1.21,0.05,0,0,1.65,0.04,0,0,3.9,F9 V,nul,0,0
111,9.24285,0.0003,-0.0003,0,0.562,0.013,-0.013,0,88.21,0.53,-0.53,0,4.24,0.23,-0.23,0,nul,nul,nul,nul,0.84,0.04,-0.04,0,8.87,1.1,-1.1,0,1.14,0.08,0,0,1.02,0.05,0,0,4.2,G2 V,nul,0,0
112,3.6313,0.0001,-0.0001,0,0.16,0.02,-0.02,0,85.7,2.6,-1.5,0,2.8,0.3,-0.3,0,nul,nul,nul,nul,1.05,0.13,-0.13,0,3,1.1,-1.1,0,1.14,0.08,0,0,1.61,0.18,0,0,4,G0 V,nul,0,0
113,3.57532,0.00006,-0.00006,0,0.065,nul,nul,1,86.7,1.2,-0.87,0,10.39,0.55,-0.55,0,nul,nul,nul,nul,1.007,0.044,-0.044,0,12.6,1.92,-1.67,0,1.05,0.11,0,0,1.08,0.18,0,0,4.2,G2,nul,0,0
114,246.36,1.38,-1.35,0,0.345,0.068,-0.064,0,56.6,1.9,-2.1,0,28.5,1.9,-1.9,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.07,0.01,0,0,nul,nul,nul,nul,7.15,L1.5,nul,0,0
115,15.76491,0.00039,-0.00039,0,0.0416,0.0072,-0.0072,0,nul,nul,nul,nul,nul,nul,nul,nul,3.91,0.32,-0.32,0,nul,nul,nul,nul,nul,nul,nul,nul,0.77,nul,0,0,nul,nul,nul,nul,5.1,K1 V,nul,0,0
116,8.631,0.001,-0.001,0,0.11,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.035,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.4,0.02,0,0,nul,nul,nul,nul,6.35,M3.5 V,nul,0,0
117,25.6,0.02,-0.02,0,0.08,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.024,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.4,0.02,0,0,nul,nul,nul,nul,6.35,M3.5 V,nul,0,0
118,603,12,-12,0,0.41,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,0.079,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.4,0.02,0,0,nul,nul,nul,nul,6.35,M3.5 V,nul,0,0
119,2288,59,-59,0,0.21,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.82,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,0.36,0.03,0,0,0.38,0.02,0,0,6.35,M3.5 V,nul,0,0
120,692,2,-2,0,0.11,0.05,-0.05,0,45,30,-10,0,2.5,0.7,-0.4,0,1.894,0.013,-0.013,0,nul,nul,nul,nul,nul,nul,nul,nul,0.42,0.05,0,0,nul,nul,nul,nul,6.25,M2.5 V,nul,0,0
121,7100,8000,-1500,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.6,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.42,0.05,0,0,nul,nul,nul,nul,6.25,M2.5 V,nul,0,0
122,4100,300,-300,0,0.37,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,2.3,0.13,-0.13,0,nul,nul,nul,nul,nul,nul,nul,nul,0.69,0.05,0,0,nul,nul,nul,nul,6.1,M1,nul,0,0
123,7.3709,0.0008,-0.0008,0,0.08,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.018,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.48,nul,0,0,nul,nul,nul,nul,6.15,M1.5,nul,0,0
124,2.64385,nul,nul,0,nul,nul,nul,nul,86.36,0.16,-0.17,0,0.0729,0.0025,-0.0025,0,nul,nul,nul,nul,0.377,0.008,-0.009,0,1.69,0.14,-0.12,0,0.45,0.01,0,0,0.46,0.01,0,0,6.25,M2.5 V,nul,0,0
125,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,4.5,-1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.22,0.08,0,0,nul,nul,nul,nul,4,G0 V,nul,0,0
126,5.36874,0.00019,-0.00019,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.049,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.31,0.02,0,0,0.29,nul,0,0,6.3,M3 V,nul,0,0
127,12.9292,0.0047,-0.0047,0,0.17,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,0.017,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.31,0.02,0,0,0.29,nul,0,0,6.3,M3 V,nul,0,0
128,66.8,0.14,-0.14,0,0.38,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,0.022,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.31,0.02,0,0,0.29,nul,0,0,6.3,M3 V,nul,0,0
129,3.14942,0.00045,-0.00045,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.006,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.31,0.02,0,0,0.29,nul,0,0,6.3,M3 V,nul,0,0
130,598.3,4.2,-4.2,0,0.3,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.328,0.032,-0.032,0,nul,nul,nul,nul,nul,nul,nul,nul,0.54,0.05,0,0,nul,nul,nul,nul,6.15,M1.5,nul,0,0
131,7.2004,0.0017,-0.0017,0,0.13,0.1,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0.018,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
132,28.14,0.053,-0.065,0,0.02,0.15,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.012,0.005,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
133,91.61,0.81,-0.89,0,0.03,0.2,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,0.016,0.006,-0.005,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
134,62.24,0.55,-0.55,0,0.02,0.22,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.008,0.005,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
135,39.026,0.194,-0.211,0,0.03,0.16,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,0.008,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
136,256.2,13.8,-7.9,0,0.08,0.41,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.014,0.008,-0.007,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,nul,0,nul,nul,nul,nul,nul,6.15,M1.5 V,nul,0,0
137,4.6938,0.007,-0.007,0,0.2,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.035,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.35,nul,0,0,nul,nul,nul,nul,6.25,M2.5,nul,0,0
138,1050.3,1.2,-1.2,0,0.328,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,4.95,0.31,-0.31,0,nul,nul,nul,nul,nul,nul,nul,nul,0.71,0.04,0,0,nul,nul,nul,nul,6,M0 V,nul,0,0
139,3.6,0.0008,-0.0008,0,0.15,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,0.014,0.002,-0.002,0,nul,nul,nul,nul,nul,nul,nul,nul,0.71,0.04,0,0,nul,nul,nul,nul,6,M0 V,nul,0,0
140,35.37,0.07,-0.07,0,0.24,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,0.036,0.005,-0.005,0,nul,nul,nul,nul,nul,nul,nul,nul,0.71,0.04,0,0,nul,nul,nul,nul,6,M0 V,nul,0,0
141,3416,131,-131,0,0.12,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0.64,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0.45,0.05,0,0,0.48,nul,0,0,6.15,M1.5,nul,0,0
142,1845,15,-15,0,0.05,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,0.91,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.49,0.05,0,0,nul,nul,nul,nul,6.3,M3 V,nul,0,0
143,61.1166,0.0086,-0.0086,0,0.0324,0.0013,-0.0013,0,59,nul,nul,0,nul,nul,nul,nul,2.2756,0.0045,-0.0045,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,0.03,0,0,nul,nul,nul,nul,6.4,M4 V,nul,0,0
144,30.0881,0.0082,-0.0082,0,0.25591,0.00093,-0.00093,0,59,nul,nul,0,nul,nul,nul,nul,0.7142,0.0039,-0.0039,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,0.03,0,0,nul,nul,nul,nul,6.4,M4 V,nul,0,0
145,1.93778,0.00002,-0.00002,0,0.207,0.055,-0.055,0,59,nul,nul,0,nul,nul,nul,nul,0.021,0.001,-0.001,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,0.03,0,0,nul,nul,nul,nul,6.4,M4 V,nul,0,0
146,124.26,0.7,-0.7,0,0.055,0.012,-0.012,0,59,nul,nul,0,nul,nul,nul,nul,0.046,0.005,-0.005,0,nul,nul,nul,nul,nul,nul,nul,nul,0.33,0.03,0,0,nul,nul,nul,nul,6.4,M4 V,nul,0,0
147,1.58040482,0.00000024,-0.00000024,0,0,nul,nul,0,90,0,-1.5,0,0.02,0.003,-0.003,0,nul,nul,nul,nul,0.203,0.007,-0.007,0,3.03,0.5,-0.5,0,0.16,0.01,0,0,0.18,0.01,0,0,6.45,M4.5,nul,0,0
148,133.71,0.2,-0.2,0,0.511,0.017,-0.017,0,nul,nul,nul,nul,nul,nul,nul,nul,3.37,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,0.9,nul,0,0,0.9,nul,0,0,4.6,G6 V,nul,0,0
149,3.33714,0.00017,-0.00017,0,0.051,nul,nul,1,88.8,nul,nul,-1,0.044,0.005,-0.005,0,nul,nul,nul,nul,0.37,0.05,-0.05,0,1.07,0.43,-0.43,0,0.54,0.07,0,0,0.5,0.06,0,0,6.15,M1.5,nul,0,0
150,2.64561,0.00066,-0.00066,0,0.08,0.094,-0.057,0,59,18,-24,0,8.4,4,-1.5,0,0.022,0.003,-0.003,0,nul,nul,nul,nul,nul,nul,nul,nul,0.45,0.05,0,0,0.43,0.03,0,0,6.25,M2.5,nul,0,0
151,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,13.5,1.5,-1.5,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.6,nul,0,0,nul,nul,nul,nul,6.1,M1,nul,0,0
152,4.4652934,0.0000093,-0.0000093,0,0,nul,nul,0,86.28,0.2,-0.2,0,0.524,0.031,-0.031,0,nul,nul,nul,nul,1.225,0.059,-0.059,0,0.345,0.053,-0.044,0,1.12,0.09,0,0,1.15,0.1,0,0,4,G0 V,nul,0,0
153,5.6334729,0.0000061,-0.0000061,0,0.5171,0.0033,-0.0033,0,86.72,1.12,-0.87,0,9.09,0.24,-0.24,0,nul,nul,nul,nul,1.157,0.073,-0.062,0,7.29,1.12,-1.12,0,1.36,0.04,0,0,1.64,0.09,0,0,3.8,F8,nul,0,0
154,2.899736,0.000002,-0.000002,0,0,nul,nul,0,87.07,0.55,-0.55,0,0.591,0.018,-0.018,0,nul,nul,nul,nul,0.827,0.055,-0.055,0,1.29,0.25,-0.25,0,0.92,0.03,0,0,0.8,0.04,0,0,5,K,nul,0,0
155,3.056536,nul,nul,0,0,nul,nul,0,89.91,0.09,-2.2,0,0.671,0.033,-0.044,0,nul,nul,nul,nul,1.274,0.049,-0.06,0,0.403,0.065,-0.049,0,1.26,0.14,0,nul,1.6,0.06,0,nul,4.1,G1 V,nul,0,0
156,2.788491,0.000025,-0.000025,0,0,nul,nul,0,86.75,0.44,-0.44,0,1.06,0.11,-0.11,0,nul,nul,nul,nul,1.26,0.05,-0.05,0,0.66,0.11,-0.11,0,1.16,0.07,0,nul,1.14,0.03,0,nul,nul,nul,nul,nul,nul
157,3.852985,0.000005,-0.000005,0,0,nul,nul,0,85.51,0.35,-0.35,0,1.057,0.119,-0.119,0,nul,nul,nul,nul,1.33,0.061,-0.061,0,0.558,0.047,-0.047,0,1.29,0.07,0,nul,1.46,0.07,0,nul,nul,nul,nul,nul,nul
158,3.0763776,0.000004,-0.000004,0,0,nul,nul,0,87.5,1.9,-0.9,0,1.52,0.18,-0.16,0,nul,nul,nul,nul,1.5,0.08,-0.06,0,0.568,0.048,-0.048,0,1.28,0.04,0,nul,1.58,0.08,0,nul,nul,nul,nul,nul,nul
159,3.92289,0.00004,-0.00004,0,0,nul,nul,0,86.5,0.2,-0.2,0,0.78,0.09,-0.09,0,nul,nul,nul,nul,1.4,0.06,-0.06,0,0.35,0.06,-0.06,0,1.28,0.13,0,nul,1.32,0.07,0,nul,nul,nul,nul,nul,nul
160,3.2130598,0.0000021,-0.0000021,0,0,nul,nul,0,89,0.4,-0.4,0,0.211,0.012,-0.012,0,nul,nul,nul,nul,0.959,0.029,-0.021,0,0.3192,0.016,-0.016,0,0.73,0.02,0,0,0.7,0.02,0,0,5.4,K4,nul,0,0
161,2.91626,0.00001,-0.00001,0,0.021,0.009,-0.009,0,83.4,0.6,-0.6,0,0.853,0.029,-0.046,0,nul,nul,nul,nul,1.271,0.079,-0.079,0,0.498,0.103,-0.069,0,1.22,0.05,0,0,1.56,0.08,0,0,4.4,G4,nul,0,0
162,428.5,3,-3,0,0.691,0.018,-0.018,0,nul,nul,nul,nul,nul,nul,nul,nul,15.2,1,-1,0,nul,nul,nul,nul,nul,nul,nul,nul,1.22,0.05,0,0,1.56,0.08,0,0,4.4,G4,nul,0,0
163,4.627669,0.000005,-0.000005,0,0.107,0.013,-0.013,0,83.5,0.3,-0.3,0,2.232,0.059,-0.059,0,nul,nul,nul,nul,1.15,0.052,-0.052,0,1.82,0.24,-0.24,0,1.39,0.04,0,0,1.47,0.05,0,0,3,F,nul,0,0
164,10.863502,0.000027,-0.000027,0,0.19,0.019,-0.019,0,89.1,0.2,-0.2,0,1.946,0.066,-0.066,0,nul,nul,nul,nul,1.072,0.043,-0.043,0,1.96,0.22,-0.22,0,1.01,0.04,0,0,1.08,0.04,0,0,4.5,G5,nul,0,0
165,2.77596,0.000003,-0.000003,0,0.036,0.004,-0.004,0,86.6,0.7,-0.7,0,4.193,0.094,-0.094,0,nul,nul,nul,nul,1.289,0.066,-0.066,0,2.42,0.35,-0.35,0,1.22,0.06,0,0,1.16,0.03,0,0,3.8,F8,nul,0,0
166,10.338523,0.000009,-0.000009,0,0.342,0.006,-0.006,0,89.2,0.2,-0.1,0,0.534,0.018,-0.018,0,nul,nul,nul,nul,1.01,0.029,-0.029,0,0.64,0.05,-0.05,0,0.86,0.04,0,0,0.84,0.02,0,0,5,K,nul,0,0
167,5584,7700,-2100,0,0.39,0.23,-0.17,0,nul,nul,nul,nul,nul,nul,nul,nul,3.4,1.1,-0.7,0,nul,nul,nul,nul,nul,nul,nul,nul,0.86,0.04,0,0,0.84,0.02,0,0,5,K,nul,0,0
168,5.508023,0.000006,-0.000006,0,0.084,0.048,-0.048,0,88.8,0.3,-0.3,0,0.197,0.013,-0.013,0,nul,nul,nul,nul,0.995,0.052,-0.052,0,0.25,0.04,-0.04,0,0.77,0.03,0,0,0.75,0.04,0,0,5.2,K2,nul,0,0
169,4.008778,0.000006,-0.000006,0,0.067,0.042,-0.042,0,88.2,0.4,-0.4,0,0.292,0.018,-0.018,0,nul,nul,nul,nul,1.132,0.072,-0.072,0,0.25,0.04,-0.04,0,0.84,0.04,0,0,0.82,0.05,0,0,5.1,K1,nul,0,0
170,2.875317,0.000004,-0.000004,0,0.015,0.005,-0.005,0,86.8,0.2,-0.2,0,7.246,0.187,-0.187,0,nul,nul,nul,nul,0.867,0.033,-0.033,0,13.78,1.5,-1.5,0,0.76,0.03,0,0,0.69,0.02,0,0,5.3,K3,nul,0,0
171,4.124481,0.000007,-0.000007,0,0.228,0.016,-0.016,0,87.2,0.7,-0.7,0,4.063,0.161,-0.161,0,nul,nul,nul,nul,1.024,0.092,-0.092,0,4.68,1.59,-0.99,0,0.95,0.04,0,0,1.1,0.08,0,0,4.3,G3,nul,0,0
172,3.21222,0.000009,-0.000009,0,0.016,0.009,-0.009,0,86.9,0.6,-0.5,0,2.147,0.061,-0.061,0,nul,nul,nul,nul,1.08,0.058,-0.058,0,2.11,0.4,-0.29,0,0.92,0.04,0,0,1.04,0.04,0,0,4.5,G5,nul,0,0
173,1.212884,0.000002,-0.000002,0,0.106,0.044,-0.044,0,85.1,1.5,-1.5,0,2.09,0.111,-0.111,0,nul,nul,nul,nul,1.368,0.09,-0.09,0,1.01,0.18,-0.18,0,1.13,0.04,0,0,1.2,0.07,0,0,4,G0,nul,0,0
174,3.35524,0.000007,-0.000007,0,0.067,0.024,-0.024,0,88.6,0.7,-0.7,0,0.685,0.033,-0.033,0,nul,nul,nul,nul,1.242,0.067,-0.067,0,0.44,0.07,-0.07,0,1.19,0.04,0,0,1.32,0.07,0,0,3.8,F8,nul,0,0
175,3.652836,0.000019,-0.000019,0,0.032,0.022,-0.022,0,87.6,0.5,-0.5,0,0.567,0.022,-0.022,0,nul,nul,nul,nul,1.19,0.081,-0.056,0,0.42,0.07,-0.07,0,1.01,0.03,0,0,0.96,0.05,0,0,4.5,G5,nul,0,0
176,4.234516,0.000015,-0.000015,0,0.124,0.06,-0.06,0,88.6,0.5,-0.9,0,0.059,0.007,-0.007,0,nul,nul,nul,nul,0.565,0.072,-0.032,0,0.4,0.1,-0.1,0,0.82,0.03,0,0,0.79,0.1,0,0,5.1,K1,nul,0,0
177,3.039577,0.000005,-0.000006,0,0,nul,nul,0,85,0.2,-0.2,0,0.62,0.03,-0.03,0,nul,nul,nul,nul,1.02,0.07,-0.06,0,nul,nul,nul,nul,0.94,0.04,0,0,0.9,0.05,0,0,4.8,G8,nul,0,0
178,3.257215,0.000007,-0.000007,0,0.051,0.033,-0.033,0,88,0.9,-0.9,0,0.626,0.037,-0.037,0,nul,nul,nul,nul,1.212,0.113,-0.082,0,0.44,0.09,-0.09,0,1.02,0.05,0,0,1.1,0.09,0,0,4.3,G3,nul,0,0
179,5.723186,0.000049,-0.000049,0,0.095,0.047,-0.047,0,87.1,0.5,-0.7,0,0.778,0.076,-0.04,0,nul,nul,nul,nul,1.107,0.136,-0.082,0,0.71,0.18,-0.18,0,1.21,0.05,0,0,1.22,0.13,0,0,3.8,F8,nul,0,0
180,2.810595,0.000005,-0.000005,0,0.035,0.024,-0.024,0,83.6,0.4,-0.4,0,0.711,0.028,-0.028,0,nul,nul,nul,nul,1.34,0.065,-0.065,0,0.37,0.05,-0.05,0,1.24,0.04,0,0,1.22,0.05,0,0,nul,nul,nul,nul,nul
181,5.005425,0.000091,-0.000092,0,0.245,0.0045,-0.0045,0,87.1,1.8,-2.7,0,2.171,0.105,-0.077,0,nul,nul,nul,nul,1.07,0.24,-0.16,0,2.18,1.24,-0.93,0,1.22,0.09,0,nul,1.36,0.27,0,nul,nul,nul,nul,nul,nul
182,1022,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.4,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.22,0.09,0,nul,1.36,0.27,0,nul,nul,nul,nul,nul,nul
183,2.150008,0.000001,-0.000001,0,0,nul,nul,0,88.9,0.4,-0.4,0,0.86,0.164,-0.164,0,nul,nul,nul,nul,1.789,0.025,-0.025,0,0.19,0.04,-0.04,0,1.16,0.04,0,nul,1.22,0.02,0,nul,nul,nul,nul,nul,nul
184,3.474474,0.000001,-0.000001,0,0,nul,nul,0,87.2,0,-0.1,0,0.762,0.101,-0.101,0,nul,nul,nul,nul,1.686,0.045,-0.045,0,0.2,0.03,-0.03,0,1.38,0.04,0,nul,1.64,0.03,0,nul,nul,nul,nul,nul,nul
185,5.452654,0.000016,-0.000016,0,0.441,0.032,-0.032,0,87.1,1.2,-1.2,0,3.328,0.211,-0.211,0,nul,nul,nul,nul,1.197,0.128,-0.092,0,2.4,0.63,-0.63,0,1.39,0.05,0,nul,1.53,0.14,0,nul,nul,nul,nul,nul,nul
186,3.646706,0.000021,-0.000021,0,0.025,0.018,-0.018,0,87.3,1,-1,0,1.054,0.033,-0.033,0,nul,nul,nul,nul,1.332,0.098,-0.098,0,0.55,0.11,-0.11,0,1.24,0.05,0,nul,1.44,0.08,0,nul,nul,nul,nul,nul,nul
187,1.327347,0.000003,-0.000003,0,0.063,0.032,-0.032,0,86,1.3,-1.3,0,1.832,0.099,-0.099,0,nul,nul,nul,nul,1.264,0.071,-0.071,0,1.12,0.19,-0.19,0,1.02,0.05,0,nul,1.1,0.06,0,nul,nul,nul,nul,nul,nul
188,2.797436,0.000007,-0.000007,0,0.058,0.038,-0.038,0,86.9,0.4,-0.5,0,1.169,0.103,-0.103,0,nul,nul,nul,nul,1.178,0.077,-0.077,0,0.89,0.19,-0.19,0,0.93,0.04,0,nul,0.88,0.06,0,nul,nul,nul,nul,nul,nul
189,4.640382,0.000032,-0.000032,0,0.067,0.047,-0.047,0,88.3,0.7,-0.7,0,0.267,0.02,-0.02,0,nul,nul,nul,nul,0.825,0.092,-0.063,0,0.59,0.16,-0.16,0,0.89,0.04,0,nul,0.92,0.1,0,nul,nul,nul,nul,nul,nul
190,3.54387,0.000005,-0.000005,0,0,nul,nul,0,87,1,-1,0,0.599,0.099,-0.099,0,nul,nul,nul,nul,1.571,0.108,-0.081,0,0.19,0.04,-0.04,0,1.4,0.05,0,nul,1.62,0.08,0,nul,nul,nul,nul,nul,nul
191,4.457243,0.00001,-0.00001,0,0,nul,nul,0,88.3,0.9,-0.9,0,0.615,0.038,-0.038,0,nul,nul,nul,nul,1.73,0.062,-0.062,0,0.15,0.01,-0.01,0,1.51,0.11,0,nul,2.21,0.06,0,nul,nul,nul,nul,nul,nul
