rowid,kepoi_name,Planet (earth radi)
2662,K01882.01,1.832642773
2663,K01883.01,1.064365636
2664,K01884.01,5.003537411
2665,K01884.02,2.622335872
2666,K01885.01,1.980512287
2667,K01886.01,2.511925179
2668,K01888.01,4.296188192
2669,K01889.01,2.899946141
2670,K01889.02,1.884408024
2671,K00205.01,7.69434757
2672,K01890.01,1.492018686
2673,K01891.01,1.838649289
2674,K01891.02,1.248623718
2675,K02167.02,0.743060689
2676,K02168.01,1.373253474
2677,K02168.02,1.70746697
2678,K02169.01,0.976037081
2679,K02169.02,0.749547727
2680,K02169.03,0.707906187
2681,K02169.04,0.476338596
2682,K02171.01,1.409631122
2683,K00026.01,25.86078354
2684,K00230.01,12.11568972
2685,K02172.01,2.547636649
2686,K02173.01,1.099913292
2687,K02173.02,1.085628704
2688,K02174.01,1.355550632
2689,K02174.02,1.480486174
2690,K02174.03,0.94951012
2691,K02175.01,1.347600188
2692,K02177.01,2.199477114
2693,K02179.01,1.769192117
2694,K02179.02,1.638140849
2695,K00231.01,24.77524221
2696,K02180.01,1.812875873
2697,K02485.01,1.572615216
2698,K02486.01,2.713460187
2699,K02487.01,1.992831106
2700,K00031.01,48.35911918
2701,K00247.01,1.93646814
2702,K02488.01,1.368612075
2703,K02489.01,1.334757164
2704,K02490.01,2.030420978
2705,K02491.01,1.446369161
2706,K02492.01,0.953004821
2707,K02493.01,1.32063639
2708,K02494.01,1.567810002
2709,K02495.01,3.442061553
2710,K02496.01,0.931119259
2711,K02497.01,2.26281856
2712,K00248.01,2.706208683
2713,K02498.01,0.835451833
2714,K02499.01,2.499802936
2715,K02501.01,0.97392934
2716,K02503.01,3.022369867
2717,K02722.04,1.305663783
2718,K00262.01,2.205068635
2719,K02723.01,2.329436288
2720,K02724.01,1.733808275
2721,K02725.01,55.92831279
2722,K02726.01,1.636502709
2723,K02727.01,1.792781346
2724,K02729.01,1.792781346
2725,K02730.01,1.05627322
2726,K02731.01,1.808944335
2727,K02732.01,0.995552799
2728,K02732.03,1.354414854
2729,K00262.02,2.796371956
2730,K01892.01,2.991245191
2731,K01893.01,1.505844594
2732,K01894.01,17.03338855
2733,K01895.01,2.096780972
2734,K01895.02,2.313667544
2735,K01895.03,2.187835393
2736,K01897.01,2.678360289
2737,K00206.01,8.041371328
2738,K01898.01,1.554879611
2739,K01899.01,2.642867237
2740,K01900.01,1.514188192
2741,K01901.01,2.065367983
2742,K01902.01,20.72903431
2743,K01904.01,3.674022297
2744,K01905.01,1.359656905
2745,K01906.01,15.47278637
2746,K01907.01,1.960526969
2747,K01908.01,1.434246918
2748,K00208.01,11.30810813
2749,K01908.02,1.159869247
2750,K02181.01,3.777225171
2751,K02182.01,2.441485122
2752,K02183.01,1.88076043
2753,K02183.02,1.273381487
2754,K02185.01,2.06405747
2755,K02186.01,2.872097747
2756,K02188.02,1.610947711
2757,K02189.01,56.97453875
2758,K02191.01,1.29609704
2759,K00232.01,4.67694673
2760,K02193.01,1.371451519
2761,K02194.01,1.846730784
2762,K02195.01,2.5030541
2763,K02200.01,1.709956944
2764,K02201.01,2.898089582
2765,K02202.01,1.040383254
2766,K02204.01,3.078394284
2767,K02205.01,3.013087069
2768,K02206.01,1.485247704
2769,K02208.01,0.732622456
2770,K00232.02,1.918448591
2771,K02504.01,2.237154353
2772,K02505.01,1.642618434
2773,K02506.01,1.840615058
2774,K02507.01,2.161909084
2775,K02508.01,1.932569365
2776,K02509.01,1.029189291
2777,K00248.02,2.534203894
2778,K02510.01,1.742981864
2779,K02511.01,1.316191568
2780,K02512.01,22.11490147
2781,K02513.01,12.61368454
2782,K02514.01,1.513642145
2783,K02516.01,1.243938635
2784,K02517.01,1.249835943
2785,K02518.01,1.535593232
2786,K02519.01,4.943581456
2787,K02520.01,1.297909916
2788,K00248.03,1.840451244
2789,K02521.01,2.132531758
2790,K02521.02,1.356380623
2791,K02733.01,2.369843762
2792,K02734.01,3.754618827
2793,K02735.01,1.198136217
2794,K02736.01,1.994054251
2795,K02737.01,0.813173118
2796,K02738.01,1.167666798
2797,K02739.01,1.866170056
2798,K02739.02,0.913645756
2799,K02740.01,1.095151763
2800,K02741.01,0.643024888
2801,K00263.01,2.024905904
2802,K02743.01,1.275128837
2803,K01909.01,1.475418858
2804,K01909.02,1.11175159
2805,K01909.03,1.572615216
2806,K01910.01,2.375959488
2807,K01911.01,2.174140535
2808,K01913.01,1.333173628
2809,K01914.01,6.310118552
2810,K01915.01,1.590503714
2811,K01916.01,2.170208997
2812,K00209.01,8.748578574
2813,K01916.02,1.890283489
2814,K01916.03,0.917358876
2815,K01917.01,2.654552642
2816,K01920.01,2.165512994
2817,K01921.01,3.02193303
2818,K01922.01,2.033478841
2819,K01922.02,1.058238989
2820,K01923.01,3.248651723
2821,K01924.01,1.34540508
2822,K01925.01,1.127292086
2823,K03119.01,3.330886394
2824,K03120.01,1.286595823
2825,K03122.01,1.083357148
2826,K03123.01,1.7364293
2827,K00286.01,3.449269373
2828,K03124.01,0.744371202
2829,K03125.01,0.853143754
2830,K03126.01,0.931119259
2831,K03127.01,1.456198006
2832,K03128.01,0.999877491
2833,K03129.01,1.57720201
2834,K03130.01,1.592928162
2835,K03130.02,0.834796577
2836,K00072.01,1.372762032
2837,K00438.02,2.296476894
2838,K00439.01,3.62706226
2839,K00440.01,2.198166601
2840,K00440.02,2.287063045
2841,K00441.01,3.123388553
2842,K00442.01,1.939121928
2843,K00442.02,1.157444799
2844,K00442.03,1.51311794
2845,K00443.01,2.949636414
2846,K00444.01,2.224464222
2847,K00072.02,2.19838502
2848,K00445.01,2.232502033
2849,K00446.01,1.858612766
2850,K00446.02,1.817462668
2851,K00447.01,2.542394598
2852,K00584.02,2.079346785
2853,K00584.03,0.9094958
2854,K00585.01,2.471626914
2855,K00586.01,2.255938369
2856,K00587.01,2.898854047
2857,K00588.01,2.082841485
2858,K00094.01,11.38084158
2859,K00590.01,2.462256748
2860,K00590.02,2.963506006
2861,K00591.01,0.899011698
2862,K00592.01,3.02717508
2863,K00593.01,2.351059747
2864,K00593.02,3.39597519
2865,K00593.03,1.798460234
2866,K02935.01,1.722887336
2867,K02936.01,1.091657062
2868,K02942.01,1.492673942
2869,K02942.02,1.507526419
2870,K02943.01,1.493984455
2871,K02944.01,2.889680459
2872,K02945.01,2.5063555
2873,K00277.02,1.214965384
2874,K02946.01,2.135043574
2875,K02948.01,1.311386355
2876,K02949.01,1.224674099
2877,K02951.01,0.731593703
2878,K03131.01,1.520194708
2879,K03132.01,0.625114548
2880,K00287.01,22.0559284
2881,K03135.01,1.265955248
2882,K03136.01,1.065938251
2883,K03140.01,0.861443668
2884,K03141.01,0.880664521
2885,K03142.01,2.059361467
2886,K03144.01,2.121938447
2887,K03145.01,1.451720421
2888,K03145.02,1.00929134
2889,K03146.01,1.309202167
2890,K03147.01,1.174000942
2891,K00448.01,2.210212397
2892,K00448.02,2.894791458
2893,K00449.01,53.56720578
2894,K00450.01,4.463933815
2895,K00451.01,2.662524927
2896,K00452.01,2.553533956
2897,K00074.01,5.322865667
2898,K00453.01,20.14367198
2899,K00454.01,2.904511094
2900,K00455.01,2.37167848
2901,K00456.01,3.626057533
2902,K00456.02,1.663826898
2903,K00457.01,1.838649289
2904,K00457.02,2.027035487
2905,K00458.01,8.292596608
2906,K00459.01,3.339186308
2907,K00595.01,15.64861349
2908,K00596.01,1.376060155
2909,K00597.01,2.65999127
2910,K00094.02,4.222996059
2911,K00597.02,1.460610065
2912,K00597.03,2.44192196
2913,K00598.01,2.409093617
2914,K00598.02,1.846621575
2915,K00599.01,2.701294261
2916,K00600.01,2.315228146
2917,K00601.01,3.007408181
2918,K00601.02,8.990116982
2919,K00601.03,1.619291309
2920,K00602.01,2.759393656
2921,K02952.01,1.398972285
2922,K02955.01,1.244987046
2923,K02956.01,0.77866295
2924,K02958.01,2.075852084
2925,K02959.01,2.182003612
2926,K02960.01,0.742405433
2927,K00279.01,5.118840685
2928,K02961.01,1.217029442
2929,K02962.01,0.929808746
2930,K02963.01,1.496059433
2931,K02963.02,1.327330926
2932,K02964.01,1.578403313
2933,K00288.01,3.115580082
2934,K03148.01,1.939777185
2935,K00289.01,2.195108738
2936,K00289.02,5.042071944
2937,K00290.01,2.575943723
2938,K00291.01,2.735105488
2939,K00291.02,2.14535294
2940,K00044.01,9.615893339
2941,K00292.01,1.641620261
2942,K00293.01,1.684336421
2943,K00294.01,2.34260694
2944,K00295.01,2.258373738
2945,K00295.02,1.628787065
2946,K00296.01,2.372137159
2947,K00297.01,1.646702866
2948,K00459.02,1.342096035
2949,K00075.01,8.843623506
2950,K00460.01,3.638856874
2951,K00461.01,1.903519667
2952,K00462.01,5.03236869
2953,K00463.01,2.43646149
2954,K00464.01,6.506695454
2955,K00464.02,2.543705111
2956,K00465.01,5.219335165
2957,K00466.01,8.026890163
2958,K00467.01,4.976278747
2959,K00468.01,3.380467457
2960,K00076.01,8.602893248
2961,K00469.01,5.881580906
2962,K00470.01,4.219850828
2963,K00094.03,6.736209908
2964,K00603.01,2.933364214
2965,K00604.01,11.69265623
2966,K00605.01,1.780331475
2967,K00605.02,0.615023601
2968,K00606.01,14.69287843
2969,K00607.01,7.191001492
2970,K00608.01,3.466176078
2971,K00609.01,14.94967339
2972,K00610.01,1.79481264
2973,K00611.01,12.14189998
2974,K00008.01,1.991979273
2975,K00094.04,1.73468195
2976,K00612.01,2.14825791
2977,K00612.02,2.338609877
2978,K00613.01,1.113935778
2979,K02965.01,0.958640025
2980,K02966.01,1.858634608
2981,K02967.01,2.210398053
2982,K02968.01,1.025913009
2983,K02969.01,1.023619612
2984,K00279.02,2.506486551
2985,K02970.01,0.965847845
2986,K02971.01,0.802689016
2987,K02972.01,1.632571171
2988,K02973.01,1.618919997
2989,K02975.01,2.97704797
2990,K02976.01,2.48669781
2991,K00298.01,1.430643009
2992,K00298.02,1.41972207
2993,K00299.01,1.975925493
2994,K00045.01,10.45330111
2995,K00300.01,1.562567952
2996,K00301.01,1.740328076
2997,K00301.02,1.161540151
2998,K00302.01,4.803553176
2999,K00303.01,3.124851959
3000,K00304.01,5.117606619
3001,K00304.02,1.157674138
3002,K00305.01,1.56684896
3003,K00306.01,2.282913088
3004,K00307.01,1.803927256
3005,K00046.01,4.328661604
3006,K00471.01,2.292851142
3007,K00471.02,1.039673392
3008,K00472.01,3.363430792
3009,K00473.01,3.188914187
3010,K00474.01,2.561178613
3011,K00474.02,2.471080867
3012,K00474.03,3.075336421
3013,K00474.04,1.489616079
3014,K00006.01,2.984310395
3015,K00080.01,98.28845097
3016,K00475.01,2.260415954
3017,K00475.02,2.501987124
3018,K00476.01,2.214766429
3019,K00477.01,2.203299443
3020,K00478.01,2.642474083
3021,K00614.01,7.951535683
3022,K00615.01,31.80177436
3023,K00616.01,2.023103949
3024,K00617.01,39.4027479
3025,K00618.01,2.902130329
3026,K00619.01,22.69475965
3027,K00620.01,7.261943911
3028,K00097.01,16.10349244
3029,K00620.02,9.975163838
3030,K00620.03,5.882236162
3031,K00621.01,39.06419879
3032,K00622.01,6.574405276
3033,K00623.01,1.409805857
3034,K00623.02,1.371145733
3035,K00623.03,1.184288467
3036,K00623.04,1.126298281
3037,K02977.01,0.79122203
3038,K02977.02,0.84855696
3039,K02978.01,0.890580733
3040,K02979.01,1.186450813
3041,K00280.01,2.519722729
3042,K02980.01,1.387723718
3043,K02981.01,2.285206485
3044,K02982.01,1.647751276
3045,K02984.01,1.081828217
3046,K02985.01,2.129910733
3047,K02986.01,1.33017037
3048,K02987.01,1.539852399
3049,K00307.02,1.15161957
3050,K00308.01,3.154350507
3051,K00309.01,0.436564536
3052,K00311.01,4.5114399
3053,K00312.01,1.909471579
3054,K00312.02,1.842078464
3055,K00313.01,2.20198893
3056,K00313.02,1.611668493
3057,K00314.01,1.938248253
3058,K00314.02,2.058553317
3059,K00046.02,0.964204244
3060,K00314.03,0.788666531
3061,K00315.01,2.140482201
3062,K00316.01,2.640486472
3063,K00316.02,2.809302347
3064,K00316.03,2.162389605
3065,K00479.01,3.361050027
3066,K00480.01,2.5063555
3067,K00481.01,2.666238047
3068,K00481.02,1.737739813
3069,K00481.03,2.742903038
3070,K00081.01,10.66779163
3071,K00482.01,2.306502316
3072,K00483.01,2.453716574
3073,K00484.01,2.458827573
3074,K00485.01,3.135401586
3075,K00486.01,2.427724739
3076,K00487.01,2.671698516
3077,K00488.01,2.305628641
3078,K00489.01,3.531831672
3079,K00489.02,1.958124362
3080,K00624.01,2.370826647
3081,K00635.01,2.737202308
3082,K00636.01,35.33142184
3083,K00637.01,9.632268195
3084,K00638.01,3.743479469
3085,K00638.02,3.925902834
3086,K00639.01,2.651134388
3087,K00640.01,2.440829866
3088,K00100.01,21.77482343
3089,K00641.01,1.848478135
3090,K00642.01,1.46253215
3091,K00643.01,1.475964905
3092,K00644.01,35.720797
3093,K00645.01,2.927193884
3094,K00645.02,2.907132119
3095,K02989.01,1.410985318
3096,K02990.01,1.224237262
3097,K02991.01,0.695117767
3098,K00042.01,2.710577059
3099,K00281.01,3.873547853
3100,K02992.01,1.982805684
3101,K02994.01,0.681138965
3102,K02995.01,2.091687446
3103,K02996.01,23.85133077
3104,K02997.01,0.995159645
3105,K02998.01,3.013087069
3106,K02999.01,0.891148622
3107,K00317.01,4.261437764
3108,K00318.01,5.200966146
3109,K00319.01,7.473034741
3110,K00320.01,5.602441705
3111,K00321.01,1.505582492
3112,K00005.01,5.661873455
3113,K00048.01,28.01055946
3114,K00321.02,0.843708063
3115,K00322.01,14.74479658
3116,K00323.01,2.169859527
3117,K00324.01,1.307236398
3118,K00325.01,5.384241344
3119,K00326.01,36.15704483
3120,K00326.02,29.92774123
3121,K00327.01,1.526784403
3122,K00490.01,1.621431813
3123,K00082.01,2.540752089
3124,K00490.02,9.40751527
3125,K00490.03,1.540398445
3126,K00490.04,1.322525712
3127,K00491.01,1.974396561
3128,K00492.01,2.995231334
3129,K00493.01,2.270790846
3130,K00494.01,2.374299505
3131,K00495.01,2.293397189
3132,K00496.01,1.808081581
3133,K00497.01,2.786062589
3134,K00082.02,1.335080424
3135,K00497.02,1.551472278
3136,K00498.01,0.749613253
3137,K00499.01,1.590088718
3138,K00102.02,1.08763488
3139,K00657.02,2.051116158
3140,K00658.01,2.099910913
3141,K00658.02,2.095935691
3142,K00658.03,1.182628484
3143,K00659.01,2.678687917
3144,K00660.01,2.806954346
3145,K00661.01,2.231912303
3146,K00661.02,1.467686834
3147,K00662.01,2.096448975
3148,K00663.01,1.491428955
3149,K00103.01,2.951547578
3150,K00663.02,1.847407883
3151,K00664.01,1.991673487
3152,K03000.01,1.026568266
3153,K03002.01,1.357691136
3154,K03003.01,1.652556489
3155,K00282.01,2.802662417
3156,K03004.01,2.194125854
3157,K03005.01,0.964537332
3158,K03007.01,1.341309728
3159,K03008.01,0.846372772
3160,K03010.01,1.41181531
3161,K03011.01,1.564861349
3162,K03012.01,2.162345921
3163,K03013.01,1.578075685
3164,K00327.02,1.679590181
3165,K00328.01,2.65488027
3166,K00049.01,3.238014729
3167,K00329.01,1.504359347
3168,K00330.01,2.39714611
3169,K00330.02,0.991075214
3170,K00331.01,3.538384235
3171,K00332.01,1.8513285
3172,K00333.01,2.505667481
3173,K00334.01,1.609833776
3174,K00335.01,4.851070181
3175,K00336.01,2.16267355
3176,K00337.01,1.959718819
3177,K00051.01,12.67921018
3178,K00338.01,37.53308314
3179,K00338.02,17.57135401
3180,K00500.01,2.621429434
3181,K00500.02,2.819273165
3182,K00500.03,1.469696286
3183,K00500.04,1.646342475
3184,K00500.05,1.169397766
3185,K00501.01,2.272428986
3186,K00502.01,1.526092015
3187,K00082.03,1.076262906
3188,K00503.01,2.13512002
3189,K00504.01,2.202644186
3190,K00505.01,6.024819942
3191,K00505.02,3.296791222
3192,K00505.03,3.33944841
3193,K00505.04,3.74976993
3194,K00624.02,2.629816715
3195,K00098.01,9.982874021
3196,K00624.03,1.349718851
3197,K00625.01,47.440559
3198,K00626.01,2.10636082
3199,K00626.02,0.964229362
3200,K00627.01,2.507540422
3201,K00627.02,1.224308248
3202,K00628.01,3.113450499
3203,K00629.01,3.120658318
3204,K00630.01,4.403322603
3205,K00631.01,9.620997786
3206,K00099.01,3.404692284
3207,K00632.01,1.466125139
3208,K00633.01,5.779852359
3209,K00634.01,9.632268195
3210,K03014.01,3.132998979
3211,K03015.01,0.65525634
3212,K00282.02,1.02917837
3213,K03017.01,0.768288058
3214,K03018.01,2.61010442
3215,K03019.01,1.528057784
3216,K03020.01,1.400828845
3217,K03021.01,0.764902567
3218,K03022.01,1.22096098
3219,K03022.02,1.174000942
3220,K03023.01,1.137874476
3221,K03025.01,1.648624951
3222,K00339.01,1.914921127
3223,K00339.02,2.051214446
3224,K00340.01,16.79467539
3225,K00341.01,2.975256936
3226,K00341.02,1.681223954
3227,K00343.01,2.676722148
3228,K00343.02,1.853785711
3229,K00343.03,1.572418639
3230,K00052.01,17.50842756
3231,K00344.01,3.779518568
3232,K00345.01,2.717828562
3233,K00346.01,2.40714969
3234,K00347.01,41.96916856
3235,K00348.01,2.944459889
3236,K00349.01,2.54567088
3237,K00350.01,2.382512052
3238,K00505.05,7.304535574
3239,K00506.01,3.018110701
3240,K00507.01,3.298822517
3241,K00508.01,3.445206783
3242,K00082.04,0.68803663
3243,K00508.02,3.312959673
3244,K00509.01,2.26700128
3245,K00509.02,2.773700086
3246,K00509.03,1.942496498
3247,K00510.01,2.326291058
3248,K00510.02,2.483072058
3249,K00510.03,2.329469051
3250,K00510.04,2.976720342
3251,K00511.01,2.80711816
3252,K00646.01,78.86992934
3253,K00647.01,1.678963319
3254,K00648.01,79.81022219
3255,K00649.01,2.498885577
3256,K00102.01,3.691831072
3257,K00650.01,2.332275732
3258,K00651.01,30.96086206
3259,K00652.01,3.579949329
3260,K00653.01,2.297547146
3261,K00654.01,2.544141949
3262,K00654.02,2.893611997
3263,K00655.01,2.772040104
3264,K00655.02,2.547243495
3265,K00656.01,2.616001727
3266,K00657.01,1.604908432
3267,K03026.01,3.45341933
3268,K00282.03,1.09221403
3269,K03027.01,1.529805135
3270,K03028.01,1.064791552
3271,K03029.01,2.140067206
3272,K03029.02,1.175529874
3273,K03030.01,1.481206956
3274,K03031.01,1.262678967
3275,K03032.01,1.402685405
3276,K03033.01,1.191911282
3277,K03034.01,1.959096326
3278,K03035.01,1.426929889
3279,K00351.01,9.737447758
3280,K00351.02,6.825444901
3281,K00351.03,2.536901366
3282,K00053.01,66.87109366
3283,K00352.01,2.236520939
3284,K00353.01,9.091900133
3285,K00353.02,2.28433281
3286,K00354.01,2.361242431
3287,K00354.02,1.221096399
3288,K00355.01,2.351972738
3289,K00356.01,5.719077334
3290,K00358.01,23.92856365
3291,K00359.01,1.828602026
3292,K00360.01,0.686069769
3293,K00061.01,2.38283968
3294,K00511.02,1.578119369
3295,K00082.05,0.536925782
3296,K00512.01,2.505700243
3297,K00513.01,3.954078857
3298,K00514.01,2.266094842
3299,K00515.01,3.192190469
3300,K00516.01,1.665552406
3301,K00517.01,3.385447405
3302,K00518.01,2.025178928
3303,K00518.02,1.465590013
3304,K00518.03,2.218370338
3305,K00519.01,2.479599199
3306,K00084.01,2.535419395
3307,K00519.02,2.575048206
3308,K00520.01,2.381201539
3309,K00520.02,1.414916856
3310,K02839.01,1.513642145
3311,K02840.01,0.873456701
3312,K02840.02,1.117212059
3313,K02841.01,2.655972364
3314,K02842.01,24.1134333
3315,K02842.02,25.11815969
3316,K02844.01,1.056710057
3317,K02845.01,0.820741328
3318,K02846.01,0.949466436
3319,K02848.01,1.968499254
3320,K00271.03,1.41053756
3321,K02849.01,0.971089896
3322,K02850.01,1.277313025
3323,K00283.01,2.410895572
3324,K03036.01,2.67453796
3325,K03037.01,1.298499647
3326,K03038.01,1.198420162
3327,K03039.01,1.046116746
3328,K03040.01,1.127477742
3329,K03041.01,1.468538667
3330,K03042.01,1.929074664
3331,K03043.01,0.894206485
3332,K03045.01,2.220882154
3333,K03047.01,1.217903117
3334,K00283.02,0.843531144
3335,K00361.01,1.529859739
3336,K00362.01,14.7003702
3337,K00363.01,4.311586716
3338,K00365.01,2.287893036
3339,K00366.01,10.61392956
3340,K00367.01,4.999605873
3341,K00368.01,18.92451295
3342,K00369.01,1.328466703
3343,K00369.02,1.263871533
3344,K00370.01,4.320367151
3345,K00063.01,6.311494591
3346,K00370.02,2.653198445
3347,K00371.01,84.52806783
3348,K00372.01,8.52231856
3349,K00373.01,2.524470061
3350,K00520.03,2.717675669
3351,K00521.01,3.690185287
3352,K00522.01,3.449924629
3353,K00523.01,7.117580019
3354,K00523.02,2.920182641
3355,K00524.01,2.277015781
3356,K00525.01,5.054647405
3357,K00085.01,2.358254462
3358,K00526.01,2.717129622
3359,K00527.01,1.720047892
3360,K00528.01,2.855279501
3361,K00528.02,3.566232629
3362,K00528.03,3.39422784
3363,K00529.01,3.0076266
3364,K02851.01,2.095728193
3365,K02851.02,1.151613017
3366,K02852.01,1.341637356
3367,K02853.01,1.067958624
3368,K02854.01,1.398054927
3369,K02855.01,1.013681558
3370,K02856.01,2.921351182
3371,K02857.01,1.929293083
3372,K00272.01,3.045926333
3373,K02857.02,1.11000424
3374,K02859.01,0.932211353
3375,K02859.02,0.663119416
3376,K02859.03,0.749613253
3377,K03048.01,1.083575567
3378,K03049.01,1.383573761
3379,K03050.01,1.138835519
3380,K03051.01,1.610947711
3381,K03052.01,0.893769647
3382,K03052.02,0.883613174
3383,K03053.01,2.555499725
3384,K03055.01,0.956674256
3385,K03056.01,1.235704247
3386,K03057.01,2.71931381
3387,K00284.01,1.676036508
3388,K03057.02,2.084807254
3389,K00374.01,3.052511659
3390,K00375.01,10.46121115
3391,K00376.01,20.41778755
3392,K00376.02,3.608037984
3393,K00377.01,8.291203096
3394,K00377.02,8.222680757
3395,K00064.01,5.130165698
3396,K00377.03,1.674376525
3397,K00378.01,2.60660972
3398,K00379.01,2.844402245
3399,K00379.02,2.01229222
3400,K00380.01,5.384022925
3401,K00381.01,7.592586261
3402,K00382.01,3.045631467
3403,K00384.01,1.856614234
3404,K00385.01,2.057341093
3405,K00386.01,3.441930502
