rowid,tce_prad,tce_prad_err,flag
7936,32.58,1.80E+01,0
10643,32.59,4.96E+02,2
5296,32.62,2.84E+00,0
3263,32.67,4.48E-01,0
80,32.71,3.05E+01,0
11832,32.71,4.80E+00,0
12075,32.72,2.48E-02,0
288,32.73,7.53E+00,0
8192,32.73,1.28E+02,0
213,32.76,1.95E-01,0
717,32.84,2.37E+00,0
5022,32.91,1.40E-02,0
14230,32.96,6.99E-01,0
13919,33,3.62E+01,0
1625,33.05,1.43E+01,0
11389,33.07,2.19E+01,0
14085,33.1,3.56E+01,0
307,33.11,2.86E+00,0
8579,33.17,2.00E+01,0
8290,33.18,4.26E+00,0
8619,33.18,1.35E-01,0
199,33.26,2.24E+00,0
7632,33.3,1.06E+00,0
13710,33.33,4.69E+01,0
6719,33.4,2.45E+00,0
2416,33.49,3.93E+01,0
5380,33.55,1.65E+00,0
3561,33.59,3.54E+00,0
550,33.61,0.00E+00,0
7975,33.62,3.33E+01,0
1558,33.63,2.91E-02,0
2257,33.7,2.43E-01,0
10977,33.74,3.50E+01,0
898,33.81,6.23E+00,0
15659,33.83,1.38E+01,0
2175,33.88,0.00E+00,0
885,33.96,3.21E+01,0
8376,33.98,2.38E-02,0
14129,33.99,5.06E+01,0
195,34,4.87E+01,0
5419,34.01,8.11E-01,0
9436,34.05,6.80E-03,0
10735,34.09,3.20E+00,0
7407,34.15,1.46E-01,0
14143,34.19,2.81E+01,0
488,34.2,1.18E-02,0
10520,34.2,6.82E-01,0
14150,34.22,0.00E+00,0
1704,34.26,1.12E-01,0
438,34.29,5.33E-01,0
5157,34.31,2.09E+01,0
15881,34.31,5.45E+01,0
62,34.32,2.33E+01,0
11928,34.37,1.95E+01,0
15882,34.38,5.94E+01,0
8193,34.41,5.22E+01,0
9550,34.42,2.67E+01,0
14392,34.44,0.00E+00,0
15043,34.45,6.03E+00,0
5156,34.46,3.47E+01,0
14291,34.47,6.77E-01,0
9483,34.48,6.94E-01,0
8964,34.51,2.23E-02,0
482,34.55,2.43E+01,0
11610,34.56,1.07E+00,0
8776,34.59,2.70E+01,0
10584,34.66,4.81E-01,0
11350,34.67,6.73E-02,0
6860,34.72,4.38E+01,0
4409,34.78,1.44E+01,0
11929,34.87,1.48E+01,0
4967,34.92,3.11E+00,0
3714,35.07,3.37E+01,0
5392,35.07,6.53E+00,0
15399,35.07,5.03E+00,0
9711,35.08,9.98E-01,0
11485,35.08,0.00E+00,0
3472,35.12,1.02E-01,0
8574,35.13,1.49E+01,0
12343,35.15,3.10E-01,0
5078,35.19,6.10E-03,0
4641,35.25,4.42E+01,0
14521,35.3,2.47E+01,0
15543,35.31,2.92E+01,0
12312,35.41,0.00E+00,0
14860,35.44,4.72E-01,0
13918,35.45,3.19E+01,0
7358,35.46,1.10E-01,0
9531,35.46,7.26E+01,0
6687,35.49,0.00E+00,0
1338,35.54,1.33E-01,0
214,35.57,9.80E+00,0
12946,35.59,3.06E-03,0
813,35.62,9.13E+00,0
1467,35.65,1.90E+00,0
1890,35.69,3.21E+00,0
7451,35.79,3.91E-03,0
1732,35.87,5.01E+00,0
14183,35.87,1.83E-02,0
6499,35.88,4.30E+01,0
7348,35.91,2.01E-01,0
3475,35.95,9.16E+01,0
8607,35.98,1.48E+01,0
3367,36,2.49E-02,0
1167,36.04,6.50E-02,0
4875,36.04,1.11E-01,0
7225,36.04,1.25E+01,0
5321,36.05,2.28E+01,0
6528,36.1,1.16E+00,0
6463,36.12,7.33E+04,3
7893,36.2,1.76E+02,0
6109,36.21,0.00E+00,0
5564,36.24,4.12E-01,0
1360,36.27,3.11E-02,0
1864,36.28,0.00E+00,0
12511,36.3,1.05E-01,0
13810,36.3,4.43E+00,0
7278,36.32,2.32E+01,0
8674,36.36,2.96E+01,0
14566,36.39,0.00E+00,0
6932,36.42,5.40E+01,0
539,36.47,3.60E+00,0
6200,36.48,1.76E+01,0
56,36.53,1.21E+01,0
4217,36.54,3.98E+01,0
13207,36.54,3.52E+01,0
5743,36.56,1.80E-01,0
5166,36.6,3.24E+01,0
3264,36.63,2.23E+01,0
3506,36.63,1.64E+00,0
8088,36.63,1.86E+00,0
6978,36.67,0.00E+00,0
3606,36.7,6.69E+01,0
10484,36.72,0.00E+00,0
9099,36.73,7.26E-03,0
9195,36.79,1.51E+00,0
12328,36.79,1.33E+00,0
7738,36.91,1.54E+01,0
2165,36.95,4.80E+01,0
9421,36.95,5.70E+01,0
3454,37.11,1.33E+01,0
14438,37.12,3.40E+00,0
2214,37.15,3.08E-02,0
4044,37.2,4.65E+00,0
8538,37.2,3.01E+01,0
3768,37.33,2.17E-02,0
7973,37.33,4.06E+00,0
9951,37.36,2.01E+01,0
5207,37.4,1.77E+00,0
10284,37.45,2.30E-02,0
2447,37.49,1.98E+02,1
4176,37.58,1.96E+01,0
3866,37.7,9.62E-01,0
5993,37.72,6.70E+01,0
15431,37.74,1.11E-02,0
13905,37.75,8.59E+00,0
7080,37.91,9.83E+01,0
2194,37.92,0.00E+00,0
4011,37.96,7.69E-03,0
9245,38,1.79E+01,0
11775,38.02,0.00E+00,0
10586,38.03,4.39E-02,0
1827,38.04,3.52E+01,0
14554,38.04,5.15E+01,0
14729,38.07,2.92E+00,0
6941,38.08,3.83E+01,0
14328,38.11,1.19E+00,0
8060,38.14,4.40E+01,0
5456,38.17,1.17E+01,0
2701,38.19,1.64E+00,0
8545,38.22,2.11E+00,0
12407,38.24,0.00E+00,0
6853,38.29,3.52E-01,0
14149,38.3,3.04E+01,0
6119,38.32,3.30E+00,0
15509,38.32,2.33E+00,0
470,38.37,1.49E+01,0
6220,38.47,0.00E+00,0
6272,38.47,0.00E+00,0
15048,38.55,1.44E-02,0
6889,38.56,1.05E+00,0
4355,38.66,3.52E+00,0
6735,38.73,2.26E-01,0
296,38.77,4.91E+00,0
2623,38.79,0.00E+00,0
2676,38.79,0.00E+00,0
13156,38.8,3.53E+01,0
6419,38.82,3.34E+00,0
8336,38.85,8.31E-01,0
9681,38.85,0.00E+00,0
7533,38.87,0.00E+00,0
7567,38.87,1.90E+01,0
7039,38.92,9.99E-01,0
7559,39,7.19E+02,2
931,39.01,0.00E+00,0
339,39.02,2.23E+00,0
848,39.04,2.11E+01,0
2135,39.12,1.32E+00,0
11802,39.13,3.82E-01,0
13055,39.16,2.05E+01,0
12246,39.23,1.57E+01,0
9405,39.25,1.98E+01,0
1135,39.28,0.00E+00,0
3814,39.28,3.59E-03,0
7061,39.3,0.00E+00,0
14072,39.3,2.45E+00,0
1188,39.32,1.78E-02,0
10773,39.35,3.06E+01,0
14774,39.36,1.28E-02,0
5036,39.4,2.74E+01,0
12441,39.4,7.96E-01,0
6103,39.42,0.00E+00,0
14503,39.67,1.77E+02,0
13641,39.7,2.66E+01,0
5026,39.73,0.00E+00,0
7863,39.73,3.84E-02,0
9604,39.75,0.00E+00,0
3242,39.76,1.21E+00,0
8492,39.79,0.00E+00,0
474,39.82,2.38E-01,0
4602,39.88,4.67E+01,0
15699,39.88,8.39E-01,0
5648,39.89,5.15E+01,0
3080,39.92,0.00E+00,0
909,39.95,2.56E+01,0
7256,39.96,1.37E+00,0
2458,39.99,3.34E-01,0
186,40,9.00E+00,0
120,40.02,0.00E+00,0
4045,40.06,1.22E+01,0
802,40.09,6.15E+01,0
908,40.1,7.33E+00,0
6583,40.18,0.00E+00,0
7264,40.18,0.00E+00,0
16047,40.21,0.00E+00,0
15787,40.27,3.52E+01,0
10942,40.42,5.45E+00,0
4934,40.48,7.90E-01,0
15858,40.48,0.00E+00,0
2742,40.51,1.03E+00,0
9936,40.54,0.00E+00,0
9682,40.77,1.10E+01,0
2672,40.78,1.68E+01,0
439,40.83,2.44E-01,0
4693,40.83,3.84E+01,0
2448,40.85,2.02E+02,0
4651,40.89,2.30E+01,0
13168,40.89,5.70E+00,0
2449,40.9,0.00E+00,0
14952,40.91,2.34E+01,0
14270,41,5.32E+01,0
399,41.04,3.66E-01,0
8847,41.06,1.29E+01,0
13571,41.13,1.63E+01,0
128,41.19,4.44E-02,0
9017,41.25,1.26E+00,0
13140,41.3,0.00E+00,0
11192,41.31,8.55E+00,0
10695,41.34,6.70E+00,0
7262,41.35,0.00E+00,0
15592,41.44,2.01E+01,0
13497,41.45,1.58E-01,0
11188,41.52,5.48E+01,0
12252,41.54,3.28E+01,0
8578,41.58,3.28E+01,0
6259,41.6,1.12E+00,0
7739,41.6,3.38E+01,0
2104,41.68,5.89E+01,0
7403,41.73,0.00E+00,0
12806,41.73,1.86E+01,0
16098,41.74,1.15E+01,0
464,41.76,2.59E+01,0
7051,41.77,2.26E+01,0
15864,41.95,1.27E-02,0
4933,41.96,0.00E+00,0
12995,41.96,0.00E+00,0
11692,42.02,4.88E-01,0
7085,42.07,2.63E+00,0
9270,42.1,0.00E+00,0
7883,42.12,1.47E+01,0
2374,42.13,2.63E+01,0
11968,42.18,2.07E+01,0
14609,42.27,2.91E+01,0
11045,42.35,1.75E+02,0
4166,42.39,8.61E-01,0
8671,42.4,3.41E+01,0
11337,42.42,2.88E+01,0
4847,42.46,9.57E+01,0
4302,42.53,8.50E+00,0
13420,42.54,8.05E-01,0
7843,42.63,8.97E+01,0
13284,42.67,1.38E+00,0
172,42.68,9.60E+00,0
1314,42.68,1.05E+01,0
463,42.77,4.75E+00,0
9142,42.78,0.00E+00,0
2408,42.81,4.25E+02,1
12354,42.86,2.61E+01,0
2786,42.98,2.51E+00,0
7868,43.05,4.02E+01,0
13166,43.05,0.00E+00,0
13259,43.1,5.12E+00,0
2040,43.15,8.32E+00,0
9065,43.26,9.10E-02,0
7687,43.3,2.98E+00,0
5942,43.33,6.22E+00,0
15456,43.33,3.22E+00,0
4517,43.35,0.00E+00,0
202,43.43,0.00E+00,0
203,43.43,0.00E+00,0
5804,43.44,1.21E+00,0
2149,43.45,3.22E+01,0
9837,43.59,1.72E-01,0
7615,43.6,1.76E+00,0
12917,43.61,8.54E-03,0
12118,43.68,2.59E-01,0
858,43.69,1.11E+01,0
15319,43.72,2.35E+01,0
6522,43.75,0.00E+00,0
372,43.89,2.13E+00,0
13839,43.89,1.41E+00,0
2790,43.92,4.23E-02,0
357,43.94,3.14E+00,0
14817,44,6.69E-01,0
4085,44.05,2.64E-01,0
119,44.14,0.00E+00,0
752,44.37,4.20E-02,0
376,44.44,1.92E+01,0
13064,44.44,1.71E+01,0
2680,44.47,0.00E+00,0
2731,44.47,0.00E+00,0
2732,44.47,0.00E+00,0
16106,44.47,0.00E+00,0
15675,44.52,0.00E+00,0
2219,44.56,3.11E+01,0
6882,44.62,5.49E+01,0
2730,44.66,5.38E+00,0
338,44.7,4.55E+01,0
1092,44.71,4.91E+00,0
15382,44.86,7.98E+01,0
11863,44.96,0.00E+00,0
11864,44.96,0.00E+00,0
12196,44.97,3.27E+01,0
13408,44.98,1.03E+00,0
15631,44.99,4.18E+01,0
13822,45.03,0.00E+00,0
10031,45.06,1.90E+00,0
11650,45.09,1.20E+02,0
13141,45.15,0.00E+00,0
1169,45.26,1.93E+01,0
6812,45.31,4.05E+01,0
11483,45.39,3.34E+00,0
12517,45.4,4.27E-01,0
11705,45.47,7.84E+01,0
3682,45.51,2.52E+01,0
4603,45.61,3.60E+01,0
10755,45.66,3.37E+01,0
2829,45.67,5.08E+00,0
9187,45.71,1.67E+00,0
6903,45.72,2.60E+01,0
6321,45.75,1.75E+01,0
4243,45.78,0.00E+00,0
9937,45.81,6.60E+00,0
7266,45.84,0.00E+00,0
10024,45.86,0.00E+00,0
3460,45.88,1.62E+00,0
2407,46,1.90E+01,0
3931,46.04,2.72E+01,0
7631,46.27,6.01E-01,0
2456,46.29,8.21E+01,0
15468,46.46,4.85E+01,0
6,46.53,0.00E+00,0
10072,46.69,0.00E+00,0
1806,46.75,3.88E+01,0
7103,46.76,0.00E+00,0
13598,46.8,2.43E+02,1
4825,46.85,3.55E-02,0
6686,46.87,0.00E+00,0
10636,46.99,2.21E+01,0
2078,47.06,3.88E-03,0
11063,47.18,0.00E+00,0
13160,47.19,4.29E-01,0
12920,47.36,1.87E+01,0
15960,47.36,2.00E+01,0
12845,47.38,4.26E+01,0
15797,47.38,6.95E+00,0
12496,47.42,1.06E+00,0
27,47.5,0.00E+00,0
3767,47.6,2.40E-02,0
5056,47.73,2.45E+00,0
5560,47.81,5.54E-01,0
3715,47.95,2.62E+01,0
3727,47.96,0.00E+00,0
8032,48.02,2.14E-01,0
12891,48.18,3.60E+00,0
7323,48.23,1.72E+01,0
3450,48.27,1.24E+00,0
2421,48.33,3.86E-01,0
2783,48.33,7.33E+01,0
6501,48.33,0.00E+00,0
2716,48.36,3.35E+01,0
6922,48.42,9.29E-02,0
11706,48.52,4.07E+01,0
13204,48.58,3.88E+01,0
11145,48.69,0.00E+00,0
10181,48.72,5.39E+01,0
2615,48.88,2.49E-01,0
5990,48.95,2.53E+02,1
5075,49.07,4.27E+00,0
3857,49.13,7.01E-01,0
9888,49.13,5.76E+01,0
15409,49.15,5.62E+01,0
2743,49.18,3.45E+01,0
16090,49.18,1.18E+00,0
4675,49.34,4.95E-01,0
13821,49.36,0.00E+00,0
7475,49.38,0.00E+00,0
7476,49.38,0.00E+00,0
856,49.42,1.40E+01,0
2784,49.48,2.10E+01,0
8,49.6,0.00E+00,0
6523,49.6,0.00E+00,0
6524,49.6,0.00E+00,0
6578,49.6,0.00E+00,0
6580,49.6,0.00E+00,0
6581,49.6,0.00E+00,0
6582,49.6,0.00E+00,0
16105,49.6,0.00E+00,0
7646,49.67,2.39E+00,0
677,49.69,1.98E-02,0
6838,49.72,2.36E+01,0
1510,49.76,0.00E+00,0
13499,49.76,0.00E+00,0
1312,49.79,0.00E+00,0
12967,49.8,0.00E+00,0
9081,49.81,5.44E+00,0
6026,49.82,3.47E-01,0
5840,49.89,5.75E-03,0
16081,49.98,3.40E+01,0
16236,50,1.21E-01,0
12553,50.13,5.48E+01,0
7696,50.18,4.31E+00,0
10029,50.37,1.53E+01,0
431,50.47,9.70E+01,0
8244,50.5,7.91E+01,0
313,50.54,0.00E+00,0
6758,50.56,1.43E-02,0
9594,50.57,1.00E+00,0
1015,50.59,1.66E+00,0
3186,50.61,1.40E+01,0
51,50.62,3.89E+01,0
11309,50.69,1.62E-02,0
2012,50.82,8.57E+01,0
2249,50.86,8.91E+02,2
8058,50.92,1.17E+01,0
857,50.97,2.31E+01,0
6815,51,2.31E+00,0
2677,51.01,0.00E+00,0
2678,51.01,0.00E+00,0
5077,51.01,0.00E+00,0
15517,51.22,4.45E-03,0
938,51.34,0.00E+00,0
13920,51.34,0.00E+00,0
4089,51.43,7.49E+00,0
14994,51.44,0.00E+00,0
7205,51.51,0.00E+00,0
7736,51.54,1.71E+01,0
581,51.67,5.41E-03,0
7224,51.7,6.41E+01,0
13651,51.71,3.00E+01,0
10048,51.8,2.39E+01,0
9423,51.83,1.73E-02,0
804,51.93,1.51E+01,0
5142,51.97,1.94E+01,0
7447,51.99,2.00E+01,0
7140,52.14,1.27E-02,0
14023,52.14,7.76E-01,0
14537,52.14,1.15E+00,0
11986,52.17,4.84E-01,0
13532,52.26,2.12E+00,0
15674,52.32,0.00E+00,0
12462,52.33,0.00E+00,0
10180,52.34,6.95E+00,0
4759,52.36,3.72E+01,0
6987,52.38,0.00E+00,0
869,52.41,2.82E+02,1
15422,52.43,0.00E+00,0
976,52.47,3.58E+00,0
16031,52.55,2.38E+02,0
14959,52.59,5.24E+01,0
4785,52.76,3.33E-03,0
5470,52.77,7.60E+01,0
3110,52.86,3.26E+00,0
2951,52.92,1.13E+00,0
1540,53.03,0.00E+00,0
7315,53.06,5.28E+00,0
9790,53.12,3.04E+01,0
15802,53.14,0.00E+00,0
2690,53.24,2.70E+00,0
9979,53.25,4.11E+00,0
6828,53.31,0.00E+00,0
1004,53.43,5.98E+01,0
4660,53.65,0.00E+00,0
12768,53.68,8.19E+01,0
3271,53.72,2.65E+01,0
6780,53.78,0.00E+00,0
2028,53.85,3.78E+01,0
2558,53.91,0.00E+00,0
12846,53.93,3.91E+01,0
10829,53.94,1.60E-02,0
1295,54.04,1.69E+01,0
11108,54.05,3.77E+00,0
11798,54.11,0.00E+00,0
12727,54.11,8.76E-03,0
8913,54.16,2.15E+00,0
7337,54.24,8.71E+00,0
9316,54.24,3.04E+01,0
3387,54.3,2.61E+00,0
842,54.37,4.78E+01,0
657,54.43,1.23E+01,0
8709,54.43,1.23E-01,0
805,54.44,2.12E+01,0
5992,54.49,0.00E+00,0
366,54.56,0.00E+00,0
2252,54.56,0.00E+00,0
2253,54.56,0.00E+00,0
2312,54.56,0.00E+00,0
2671,54.56,0.00E+00,0
3856,54.56,0.00E+00,0
3989,54.56,0.00E+00,0
4442,54.56,0.00E+00,0
4657,54.56,0.00E+00,0
4658,54.56,0.00E+00,0
5055,54.56,0.00E+00,0
9041,54.56,0.00E+00,0
10703,54.56,0.00E+00,0
11853,54.56,0.00E+00,0
13992,54.56,0.00E+00,0
6502,54.62,0.00E+00,0
6503,54.62,0.00E+00,0
6504,54.62,0.00E+00,0
6505,54.62,0.00E+00,0
6559,54.62,0.00E+00,0
6560,54.62,0.00E+00,0
6561,54.62,0.00E+00,0
6562,54.62,0.00E+00,0
6563,54.62,0.00E+00,0
5434,54.84,3.61E+01,0
10229,54.87,1.93E-02,0
8775,54.91,0.00E+00,0
1043,54.99,1.78E+01,0
1381,55.01,0.00E+00,0
9336,55.01,4.73E+00,0
14553,55.16,2.68E+00,0
7823,55.28,1.72E+00,0
13043,55.34,3.47E+01,0
6271,55.56,2.64E-02,0
14082,55.61,3.31E+01,0
12892,55.62,1.97E+00,0
10874,55.64,1.61E+01,0
211,55.66,2.09E+01,0
11745,55.67,2.82E+01,0
2218,55.68,2.27E-01,0
11656,55.68,0.00E+00,0
595,55.71,1.02E+02,0
1720,55.76,8.34E+01,0
200,55.81,6.04E+00,0
10218,55.82,0.00E+00,0
10219,55.82,0.00E+00,0
2311,55.87,0.00E+00,0
4723,55.87,3.71E+01,0
5581,55.94,2.08E+01,0
12130,55.95,2.31E+01,0
11123,55.97,5.46E+01,0
16138,56.02,1.79E+01,0
5367,56.36,0.00E+00,0
13533,56.37,5.45E+00,0
1366,56.39,1.28E+01,0
5054,56.49,2.89E+01,0
4962,56.76,5.73E+01,0
1450,56.8,1.12E+01,0
6550,56.89,8.60E-01,0
1911,56.91,3.65E-01,0
1044,56.98,1.84E+01,0
7618,57.05,1.53E+00,0
9255,57.07,0.00E+00,0
3269,57.12,4.37E+01,0
6551,57.32,9.84E-01,0
10126,57.46,7.30E+01,0
13808,57.58,6.35E-01,0
2820,57.78,0.00E+00,0
13792,57.9,1.36E+00,0
1557,58,0.00E+00,0
10049,58.18,2.92E-01,0
2191,58.21,4.98E+00,0
13597,58.26,2.17E-01,0
10714,58.27,1.25E+00,0
2208,58.54,3.10E+01,0
11431,58.7,3.72E+01,0
1703,58.9,6.76E+00,0
6519,58.91,2.56E+01,0
13974,58.91,2.22E+00,0
16018,59.01,6.83E-02,0
10283,59.11,4.80E+00,0
8087,59.15,1.61E-01,0
12760,59.17,1.40E+00,0
11973,59.42,1.21E-02,0
1240,59.46,4.64E-01,0
6603,59.47,5.50E+01,0
1631,59.51,3.73E-01,0
11253,59.63,1.11E+01,0
12914,59.65,1.14E+02,0
12290,59.78,1.42E+01,0
12081,59.8,0.00E+00,0
12082,59.8,0.00E+00,0
6297,59.81,0.00E+00,0
871,60.1,8.10E+00,0
3645,60.23,5.52E-01,0
13520,60.23,2.21E+01,0
344,60.25,1.07E+00,0
5192,60.3,2.76E-02,0
9183,60.3,8.23E-02,0
5937,60.6,2.86E-01,0
7102,60.95,1.23E-01,0
1511,61.13,3.36E+00,0
7240,61.22,1.93E-01,0
12115,61.22,1.13E+00,0
13364,61.22,0.00E+00,0
3566,61.25,2.09E+00,0
1702,61.3,7.25E+00,0
870,61.52,6.20E+00,0
373,61.61,2.26E+00,0
1030,61.65,8.24E-02,0
4778,61.65,0.00E+00,0
2314,62.04,0.00E+00,0
12463,62.09,0.00E+00,0
6071,62.15,1.10E+01,0
10436,62.17,4.22E+00,0
8493,62.28,2.51E+01,0
10494,62.33,2.05E+00,0
7191,62.44,0.00E+00,0
15260,62.59,1.71E-02,0
4776,62.64,0.00E+00,0
6296,62.64,0.00E+00,0
14935,62.7,1.30E+01,0
8236,62.76,2.18E+01,0
14962,62.95,1.77E+02,0
12160,63.04,7.32E-02,0
8159,63.42,5.03E+00,0
2931,63.45,5.52E+00,0
10602,63.6,3.94E+01,0
239,63.62,1.32E+01,0
88,64.08,5.29E+01,0
7865,64.41,2.58E+01,0
13573,64.71,1.92E+00,0
12209,64.84,2.92E-03,0
7199,65.17,1.02E+01,0
10329,65.19,9.23E+01,0
11544,65.29,0.00E+00,0
5116,65.36,3.99E+00,0
5521,65.43,8.57E+01,0
5702,65.7,5.36E+01,0
2953,66.02,0.00E+00,0
8673,66.3,1.28E-01,0
1045,66.31,2.27E+01,0
12353,66.49,3.50E+01,0
1901,66.55,9.88E-02,0
4429,66.64,4.05E+01,0
302,66.74,5.74E+01,0
14229,66.78,0.00E+00,0
2207,66.84,1.07E+01,0
782,66.98,2.61E-01,0
317,67.12,1.43E+02,0
6760,67.13,2.44E+00,0
1543,67.21,1.44E-01,0
9023,67.24,5.30E-01,0
5154,67.35,3.12E+00,0
2134,67.42,1.25E+01,0
10792,67.48,1.17E+00,0
2679,67.73,1.39E+01,0
3560,67.81,0.00E+00,0
15437,67.93,1.23E+01,0
12406,68.01,0.00E+00,0
6894,68.06,1.24E+01,0
9957,68.12,2.74E+01,0
1634,68.62,8.01E-01,0
2255,68.66,2.81E+00,0
14634,68.81,5.34E+01,0
10130,68.83,0.00E+00,0
2174,68.95,1.81E+00,0
5464,69.02,1.26E+02,0
5471,69.07,1.04E+02,0
811,69.28,1.78E+02,0
2664,69.4,1.02E+02,0
14834,69.42,1.07E+02,0
3400,69.49,3.38E+00,0
14866,69.49,5.57E+00,0
4262,69.55,4.19E-01,0
5204,69.61,0.00E+00,0
12043,69.72,1.30E+02,0
1265,69.75,0.00E+00,0
16185,70.15,6.31E+00,0
16100,70.29,3.29E+01,0
12717,70.53,5.97E+01,0
135,70.81,2.95E+01,0
2348,70.81,2.76E+01,0
16209,71.16,5.82E+01,0
868,71.19,3.58E-01,0
12510,71.21,6.37E-02,0
13254,71.4,3.11E+01,0
1294,71.56,4.81E+00,0
5123,71.57,9.07E-01,0
5669,71.89,1.69E+00,0
15620,72.14,5.37E+01,0
1449,72.18,1.68E+01,0
12058,72.42,3.19E+01,0
13979,72.47,2.91E+01,0
11936,73.04,1.66E+00,0
7377,73.12,1.62E+01,0
9478,73.42,5.60E-02,0
3295,73.56,1.14E-01,0
3182,74,2.89E+02,0
3590,74.07,3.44E+01,0
5000,74.15,4.98E+00,0
2217,74.3,2.77E-01,0
9287,74.44,8.84E+00,0
13169,74.47,8.00E-01,0
4587,74.52,1.51E+00,0
2494,74.55,7.31E-01,0
117,74.64,6.70E+01,0
3183,75.11,1.15E+02,0
12096,75.11,2.68E+00,0
9395,75.34,1.09E+00,0
4426,75.69,6.44E+01,0
7012,76.01,1.57E+02,0
5699,76.24,3.37E-01,0
7737,76.32,3.22E+02,0
1740,76.42,1.32E+01,0
7395,76.76,4.38E-01,0
1861,76.9,8.44E+01,0
2037,77.4,2.38E+00,0
7214,77.52,0.00E+00,0
725,77.8,0.00E+00,0
10610,77.91,1.41E+02,0
2393,77.96,0.00E+00,0
2844,78.6,3.13E-01,0
13956,78.88,1.25E+00,0
11273,78.99,0.00E+00,0
13910,79.04,1.03E+02,0
14204,79.15,7.43E+01,0
365,79.78,5.47E-01,0
11039,79.93,0.00E+00,0
6623,79.94,0.00E+00,0
12718,80.55,2.58E+01,0
14669,80.62,9.21E+01,0
8753,80.87,3.75E+01,0
8059,81.77,1.11E+03,2
7822,81.82,8.37E-01,0
9664,81.9,0.00E+00,0
10980,81.9,2.73E+01,0
8158,82.08,3.86E+00,0
6059,82.27,6.16E+01,0
11782,82.5,1.18E+00,0
3865,82.6,1.10E+00,0
14327,82.9,0.00E+00,0
22,82.99,2.23E+01,0
13221,83.11,3.66E+01,0
9493,83.22,1.32E+01,0
2308,83.62,6.86E+02,1
9685,84.04,5.64E+01,0
16117,84.3,2.35E+00,0
8008,84.55,2.71E+01,0
4860,84.73,1.66E+03,2
3270,84.84,1.94E+01,0
7675,85,7.66E+01,0
3236,85.76,1.78E+02,0
8315,86.2,9.60E+01,0
3900,86.23,1.12E+00,0
9443,86.37,0.00E+00,0
4248,86.89,7.60E+01,0
7090,86.94,1.91E+00,0
12939,88.15,1.78E+01,0
16110,88.17,0.00E+00,0
926,88.37,1.56E+01,0
1570,88.57,3.44E+01,0
7735,88.78,6.05E+00,0
11461,89.59,0.00E+00,0
4777,89.64,2.39E+00,0
418,90.05,8.13E-01,0
10131,90.13,2.22E+00,0
1990,90.38,2.05E+00,0
4082,90.62,6.19E+01,0
10275,90.92,6.96E+01,0
11504,91.11,8.96E-01,0
15350,91.26,2.76E+01,0
8365,91.5,4.55E+00,0
5151,92.24,1.40E+02,0
5191,92.26,3.45E-02,0
3455,92.35,1.27E+00,0
13301,92.55,1.44E+00,0
15091,92.63,4.25E+01,0
9561,92.78,3.39E-01,0
7686,92.88,0.00E+00,0
4473,92.97,1.65E+01,0
2740,93.69,6.24E+01,0
9149,95.16,1.42E+00,0
5991,95.32,3.87E+01,0
14223,95.37,4.73E+00,0
4440,96.12,5.09E+01,0
13964,96.3,5.79E+01,0
3631,96.39,2.52E+01,0
15122,97.23,1.62E+02,0
11388,97.74,5.00E+01,0
15090,97.79,3.34E+01,0
5361,98.05,4.78E-01,0
15144,98.1,6.07E+01,0
6844,99.07,1.49E+02,0
6548,99.23,1.74E+01,0
7966,99.24,2.90E+01,0
6547,99.36,0.00E+00,0
10326,99.6,6.40E+01,0
9798,99.7,6.22E+00,0
13968,100.1,7.14E+01,0
15121,100.1,1.29E+02,0
9151,100.8,3.07E-01,0
6750,101,7.90E+01,0
14222,101.8,3.02E+00,0
5792,101.9,6.25E+01,0
11543,103.3,0.00E+00,0
10487,103.6,2.51E-02,0
2663,104,4.85E+01,0
9231,104,4.10E+02,0
5553,105.2,9.78E+00,0
9462,105.7,1.41E+02,0
2689,106,3.73E+01,0
5414,106.9,0.00E+00,0
10433,107.6,1.63E+00,0
5027,109.3,9.86E+00,0
3184,110,7.58E+01,0
16170,110.1,2.87E+00,0
14464,110.2,1.72E+02,0
4498,110.6,1.27E+02,0
12949,111.7,0.00E+00,0
4115,112.2,1.61E+02,0
14514,112.3,7.21E+01,0
11882,112.6,2.56E+02,0
5465,113.8,8.11E+01,0
2038,114.1,6.76E+00,0
7873,114.2,1.81E+02,0
15834,114.6,3.30E+01,0
6327,115,1.22E+02,0
5994,115.4,0.00E+00,0
7872,115.5,2.03E+02,0
14141,115.5,2.00E+03,2
5403,115.7,5.38E+00,0
14034,115.8,5.40E-02,0
15212,116,3.47E+03,2
469,116.6,6.55E+00,0
8047,117.1,6.56E+01,0
2313,117.7,2.21E+02,0
14115,117.9,9.16E-01,0
2729,118,2.49E+03,2
6778,118.1,1.48E+02,0
15400,118.2,1.57E+02,0
5668,118.4,0.00E+00,0
3109,119.1,0.00E+00,0
822,120.2,8.49E+00,0
16094,120.4,1.09E+02,0
3036,120.5,2.49E+01,0
3906,120.8,2.29E+02,0
5982,121.3,0.00E+00,0
9608,121.4,0.00E+00,0
11678,121.9,1.61E-01,0
16079,122.7,3.85E+02,0
10694,122.8,3.92E+00,0
11871,124,0.00E+00,0
11038,124.6,1.30E+02,0
8584,125,1.39E+01,0
4448,125.2,8.40E+01,0
2106,125.7,3.34E+02,0
4043,126.3,6.10E-01,0
7775,126.5,6.95E+01,0
